NroFactura;TipoFactura;FechaFactura;TotalFactura;PorcentajeIVA;SubTotalFactura;TotalIVA;AlicuotaIIBB;ImportePercepIIBB;CodCliente;PorcentajeDesc;ImporteDesc;CodVendedor;FormaPago;UnidadNegocio;Cancelada;IdSucursal;NroRemito;Cae;FechaVC;CondicionVenta;AclaracionFactura
7823;A;2023-07-31 00:00:00;143399.99;21.0;118512.39;24887.6;0.0;0.0;2245;25.0;39504.13;300;;;False;;26705;73313313242460;2023-08-10 00:00:00;1 - Contado;
7824;A;2023-07-31 00:00:00;144086.35;21.0;118785.12;24944.88;0.3;356.36;921;25.0;39595.04;300;;;False;;26704;73313313473710;2023-08-10 00:00:00;1 - Contado;
7825;A;2023-07-31 00:00:00;161634.05;21.0;128280.99;26939.01;5.0;6414.05;945;25.0;42760.33;300;;;False;;26703;73313313637452;2023-08-10 00:00:00;1 - Contado;
7826;A;2023-08-01 00:00:00;6657424.2;21.0;5434632.0;1141272.72;1.5;81519.48;1051;0.0;0.0;600;;;False;;0;73313482090085;2023-08-11 00:00:00;1 - Contado;
7827;A;2023-08-02 00:00:00;27959.99;21.0;23107.43;4852.56;0.0;0.0;632;25.0;7702.48;100;;;False;;192548;73313556119899;2023-08-12 00:00:00;1 - Contado;
7828;A;2023-08-02 00:00:00;95248.58;21.0;77124.36;16196.12;2.5;1928.11;769;35.0;41528.51;400;;;False;;26383;73313557846120;2023-08-12 00:00:00;1 - Contado;
7829;A;2023-08-03 00:00:00;55919.99;21.0;46214.87;9705.12;0.0;0.0;632;25.0;15404.96;100;;;False;;26650;73313670925355;2023-08-13 00:00:00;1 - Contado;
7830;A;2023-08-03 00:00:00;116461.46;21.0;92429.73;19410.24;5.0;4621.49;2542;25.0;30809.91;400;;;False;;26385;73313684584311;2023-08-13 00:00:00;1 - Contado;
7831;A;2023-08-03 00:00:00;103655.99;21.0;85666.11;17989.88;0.0;0.0;2517;30.0;36714.05;400;;;False;;26384;73313684848521;2023-08-13 00:00:00;1 - Contado;
7832;A;2023-08-03 00:00:00;598486.04;21.0;487565.0;102388.65;1.75;8532.39;346;0.0;0.0;1000;;;False;;26751;73313694688846;2023-08-13 00:00:00;1 - Contado;
7833;A;2023-08-03 00:00:00;59999.98;21.0;49586.76;10413.22;0.0;0.0;2575;20.0;0.0;300;;;False;;26752;73313724263935;2023-08-13 00:00:00;1 - Contado;
7834;A;2023-08-04 00:00:00;425167.26;21.0;342876.82;72004.13;3.0;10286.3;352;25.0;137280.16;200;;;False;;26476;73313814584225;2023-08-14 00:00:00;1 - Contado;
7835;A;2023-08-04 00:00:00;482033.27;21.0;397062.0;83383.02;0.4;1588.25;2315;0.0;0.0;300;;;False;;26247;73313815514929;2023-08-14 00:00:00;1 - Contado;
7836;A;2023-08-04 00:00:00;1275360.61;21.0;1041110.7;218633.25;1.5;15616.66;2643;0.0;0.0;600;;;False;;26753;73313849276016;2023-08-14 00:00:00;1 - Contado;
7837;A;2023-08-04 00:00:00;555188.53;21.0;457321.69;96037.55;0.4;1829.29;345;0.0;0.0;200;;;False;;26754;73313861162108;2023-08-14 00:00:00;1 - Contado;
7838;A;2023-08-04 00:00:00;158102.64;21.0;130663.34;27439.3;0.0;0.0;2066;0.0;0.0;200;;;False;;26755;73313861428996;2023-08-14 00:00:00;1 - Contado;
7839;A;2023-08-04 00:00:00;79051.32;21.0;65331.67;13719.65;0.0;0.0;133;0.0;0.0;200;;;False;;26756;73313861683760;2023-08-14 00:00:00;1 - Contado;
7840;A;2023-08-07 00:00:00;172774.91;21.0;141618.78;29739.94;1.0;1416.19;918;0.0;0.0;400;;;False;;26386;73323116284166;2023-08-17 00:00:00;1 - Contado;
7841;A;2023-08-07 00:00:00;62439.99;21.0;51603.3;10836.69;0.0;0.0;2517;30.0;22115.7;400;;;False;;26387;73323117025705;2023-08-17 00:00:00;1 - Contado;
7842;A;2023-08-07 00:00:00;4756718.48;21.0;3775173.4;792786.41;5.0;188758.67;2197;20.0;0.0;600;;;False;;26758;73323119287950;2023-08-17 00:00:00;1 - Contado;
7843;A;2023-08-07 00:00:00;112092.56;21.0;91504.13;19215.87;1.5;1372.56;1052;0.0;0.0;600;;;False;;14185;73323143001824;2023-08-17 00:00:00;1 - Contado;
7844;A;2023-08-08 00:00:00;29824.0;21.0;24647.93;5176.07;0.0;0.0;2393;20.0;6161.98;300;;;False;;26248;73323221807755;2023-08-18 00:00:00;1 - Contado;
7845;A;2023-08-08 00:00:00;151859.5;21.0;123966.94;26033.06;1.5;1859.5;2459;0.0;0.0;600;;;False;;0;73323231339395;2023-08-18 00:00:00;1 - Contado;
7846;A;2023-08-08 00:00:00;283140.0;21.0;234000.0;49140.0;0.0;0.0;2207;0.0;0.0;1000;;;False;;0;73323264678405;2023-08-18 00:00:00;1 - Contado;
7847;A;2023-08-09 00:00:00;1036312.64;21.0;835736.0;175504.56;3.0;25072.08;2011;0.0;0.0;100;;;False;;26759;73323317135782;2023-08-19 00:00:00;1 - Contado;
7848;A;2023-08-10 00:00:00;138730.51;21.0;113157.02;23762.97;1.6;1810.51;2644;0.0;0.0;100;;;False;;0;73323458795224;2023-08-20 00:00:00;1 - Contado;
7849;A;2023-08-10 00:00:00;94320.52;21.0;76933.54;16156.04;1.6;1230.94;2128;27.0;28454.87;300;;;False;;26761;73323507023173;2023-08-20 00:00:00;1 - Contado;
7850;A;2023-08-11 00:00:00;33450.0;21.0;27644.63;5805.37;0.0;0.0;1045;25.0;9214.88;400;;;False;;26389;73323564917218;2023-08-21 00:00:00;1 - Contado;
7851;A;2023-08-11 00:00:00;152107.49;21.0;125708.67;26398.82;0.0;0.0;818;25.0;41902.89;400;;;False;;26390;73323565095420;2023-08-21 00:00:00;1 - Contado;
7852;A;2023-08-11 00:00:00;129183.03;21.0;104601.64;21966.34;2.5;2615.04;759;20.0;26150.41;400;;;False;;26388;73323565280007;2023-08-21 00:00:00;1 - Contado;
7853;A;2023-08-11 00:00:00;6791859.38;21.0;5544375.0;1164318.75;1.5;83165.63;1051;0.0;0.0;600;;;False;;192446;73323612428837;2023-08-21 00:00:00;1 - Contado;
7854;A;2023-08-14 00:00:00;1577898.0;21.0;1288080.0;270496.8;1.5;19321.2;2608;0.0;0.0;700;;;False;;26762;73333830933384;2023-08-24 00:00:00;1 - Contado;
7855;A;2023-08-14 00:00:00;89735.94;21.0;71219.0;14955.99;5.0;3560.95;2542;25.0;23739.67;400;;;False;;26392;73333843863135;2023-08-24 00:00:00;1 - Contado;
7856;A;2023-08-14 00:00:00;71526.64;21.0;58341.47;12251.71;1.6;933.46;2128;27.0;21578.35;300;;;False;;26249;73333845356284;2023-08-24 00:00:00;1 - Contado;
7857;A;2023-08-14 00:00:00;33239.0;21.0;26380.16;5539.83;5.0;1319.01;2460;20.0;6595.04;300;;;False;;26250;73333845551241;2023-08-24 00:00:00;1 - Contado;
7858;A;2023-08-15 00:00:00;201504.6;21.0;162503.71;34125.78;3.0;4875.11;352;25.0;65570.66;200;;;False;;26477;73333946131881;2023-08-25 00:00:00;1 - Contado;
7859;A;2023-08-15 00:00:00;149119.96;21.0;123239.64;25880.32;0.0;0.0;277;20.0;30809.91;200;;;False;;26478;73333946292243;2023-08-25 00:00:00;1 - Contado;
7860;A;2023-08-15 00:00:00;259162.37;21.0;212428.17;44609.92;1.0;2124.28;918;0.0;0.0;400;;;False;;26391;73333948844587;2023-08-25 00:00:00;1 - Contado;
7861;A;2023-08-16 00:00:00;38176.0;21.0;31550.41;6625.59;0.0;0.0;696;20.0;7887.6;500;;;False;;26763;73333042445457;2023-08-26 00:00:00;1 - Contado;
7862;A;2023-08-16 00:00:00;28853.3;21.0;23082.64;4847.35;4.0;923.31;2144;30.0;9892.56;500;;;False;;26764;73333042622554;2023-08-26 00:00:00;1 - Contado;
7863;A;2023-08-16 00:00:00;1272968.05;21.0;1048573.35;220200.4;0.4;4194.29;345;0.0;0.0;200;;;False;;26765;73333043291866;2023-08-26 00:00:00;1 - Contado;
7864;A;2023-08-16 00:00:00;253754.75;21.0;209714.67;44040.08;0.0;0.0;2066;0.0;0.0;200;;;False;;26766;73333043450150;2023-08-26 00:00:00;1 - Contado;
7865;A;2023-08-16 00:00:00;169169.83;21.0;139809.78;29360.05;0.0;0.0;133;0.0;0.0;200;;;False;;26767;73333043619486;2023-08-26 00:00:00;1 - Contado;
7866;A;2023-08-16 00:00:00;36417.19;21.0;29487.6;6192.4;2.5;737.19;542;20.0;7371.9;100;;;False;;26510;73333061225024;2023-08-26 00:00:00;1 - Contado;
7867;A;2023-08-16 00:00:00;38462.72;21.0;31682.64;6653.35;0.4;126.73;2315;0.0;7920.66;300;;;False;;26802;73333063062678;2023-08-26 00:00:00;1 - Contado;
7868;A;2023-08-16 00:00:00;42480.06;21.0;35020.66;7354.34;0.3;105.06;921;25.0;11673.55;300;;;False;;26804;73333063473162;2023-08-26 00:00:00;1 - Contado;
7869;A;2023-08-16 00:00:00;279270.7;21.0;230231.41;48348.6;0.3;690.69;921;25.0;76743.81;300;;;False;;26801;73333063606969;2023-08-26 00:00:00;1 - Contado;
7870;A;2023-08-16 00:00:00;166491.77;21.0;137256.2;28823.8;0.3;411.77;921;25.0;45752.07;300;;;False;;26805;73333063757616;2023-08-26 00:00:00;1 - Contado;
7871;A;2023-08-16 00:00:00;59009.99;21.0;48768.59;10241.4;0.0;0.0;2375;25.0;9859.5;300;;;False;;26803;73333063917401;2023-08-26 00:00:00;1 - Contado;
7872;A;2023-08-16 00:00:00;107369.98;21.0;88735.52;18634.46;0.0;0.0;681;25.0;29578.51;700;;;False;;26768;73333097880062;2023-08-26 00:00:00;1 - Contado;
7873;A;2023-08-17 00:00:00;65714.99;21.0;54309.91;11405.08;0.0;0.0;1055;25.0;18103.3;200;;;False;;26479;73333165998208;2023-08-27 00:00:00;1 - Contado;
7874;A;2023-08-17 00:00:00;31919.99;21.0;26380.16;5539.83;0.0;0.0;696;20.0;6595.04;500;;;False;;24040;73333168885591;2023-08-27 00:00:00;1 - Contado;
7875;A;2023-08-17 00:00:00;29924.99;21.0;24731.4;5193.59;0.0;0.0;2375;25.0;8243.8;300;;;False;;26806;73333169213233;2023-08-27 00:00:00;1 - Contado;
7876;A;2023-08-17 00:00:00;305870.69;21.0;251745.42;52866.54;0.5;1258.73;2238;30.0;107890.9;400;;;False;;26393;73333169593712;2023-08-27 00:00:00;1 - Contado;
7877;A;2023-08-17 00:00:00;63317.72;21.0;51269.41;10766.58;2.5;1281.74;769;35.0;27606.61;400;;;False;;26394;73333169774020;2023-08-27 00:00:00;1 - Contado;
7878;A;2023-08-18 00:00:00;32025.51;21.0;26380.16;5539.83;0.4;105.52;81;20.0;6595.04;500;;;False;;26769;73333255726027;2023-08-28 00:00:00;1 - Contado;
7879;A;2023-08-18 00:00:00;98595.03;21.0;78876.02;16563.96;4.0;3155.04;2491;0.0;0.0;200;;;False;;0;73333273905860;2023-08-28 00:00:00;1 - Contado;
7880;A;2023-08-18 00:00:00;42307.39;21.0;34849.58;7318.41;0.4;139.4;2315;0.0;8712.4;300;;;False;;26807;73333310742625;2023-08-28 00:00:00;1 - Contado;
7881;A;2023-08-18 00:00:00;610019.95;21.0;497975.47;104574.85;1.5;7469.63;2645;0.0;0.0;600;;;False;;0;73333318152027;2023-08-28 00:00:00;1 - Contado;
7882;A;2023-08-22 00:00:00;191797.15;21.0;158510.04;33287.11;0.0;0.0;472;0.0;0.0;100;;;False;;26511;73343633401789;2023-09-01 00:00:00;1 - Contado;
7883;A;2023-08-22 00:00:00;363253.35;21.0;296291.48;62221.21;1.6;4740.66;2128;27.0;0.0;300;;;False;;191268;73343649182213;2023-09-01 00:00:00;1 - Contado;
7884;A;2023-08-23 00:00:00;35120.0;21.0;29024.79;6095.21;0.0;0.0;363;20.0;7256.2;500;;;False;;26770;73343738901084;2023-09-02 00:00:00;1 - Contado;
7885;A;2023-08-23 00:00:00;93757.3;21.0;76474.14;16059.57;1.6;1223.59;1210;0.0;0.0;400;;;False;;26396;73343754763620;2023-09-02 00:00:00;1 - Contado;
7886;A;2023-08-24 00:00:00;131999.99;21.0;109090.9;22909.09;0.0;0.0;2358;20.0;27272.72;200;;;False;;26772;73343854047238;2023-09-03 00:00:00;1 - Contado;
7887;A;2023-08-24 00:00:00;41992.0;21.0;34704.13;7287.87;0.0;0.0;2393;20.0;8676.03;300;;;False;;26808;73343876031236;2023-09-03 00:00:00;1 - Contado;
7888;A;2023-08-24 00:00:00;58464.99;21.0;48318.17;10146.82;0.0;0.0;2375;25.0;9070.25;300;;;False;;26810;73343876431349;2023-09-03 00:00:00;1 - Contado;
7889;A;2023-08-24 00:00:00;35236.1;21.0;29024.79;6095.21;0.4;116.1;2315;0.0;7256.2;300;;;False;;26809;73343876837872;2023-09-03 00:00:00;1 - Contado;
7890;A;2023-08-24 00:00:00;92190.0;21.0;76190.08;15999.92;0.0;0.0;851;30.0;32652.89;200;;;False;;26480;73343877378847;2023-09-03 00:00:00;1 - Contado;
7891;A;2023-08-24 00:00:00;8129293.55;21.0;6636158.0;1393593.18;1.5;99542.37;1051;0.0;0.0;600;;;False;;0;73343915562938;2023-09-03 00:00:00;1 - Contado;
7892;A;2023-08-25 00:00:00;123803.05;21.0;100652.89;21137.11;2.0;2013.06;2308;0.0;0.0;600;;;False;;192851;73343015468575;2023-09-04 00:00:00;1 - Contado;
7893;A;2023-08-28 00:00:00;641575.89;21.0;528480.96;110981.0;0.4;2113.92;345;0.0;0.0;200;;;False;;26774;73353266658714;2023-09-07 00:00:00;1 - Contado;
7894;A;2023-08-28 00:00:00;182703.42;21.0;150994.56;31708.86;0.0;0.0;2066;0.0;0.0;200;;;False;;26775;73353266940497;2023-09-07 00:00:00;1 - Contado;
7895;A;2023-08-28 00:00:00;91351.71;21.0;75497.28;15854.43;0.0;0.0;133;0.0;0.0;200;;;False;;26776;73353267151263;2023-09-07 00:00:00;1 - Contado;
7896;A;2023-08-28 00:00:00;123749.99;21.0;102272.72;21477.27;0.0;0.0;930;25.0;34090.91;300;;;False;;26812;73353271255027;2023-09-07 00:00:00;1 - Contado;
7897;A;2023-08-28 00:00:00;131999.99;21.0;109090.9;22909.09;0.0;0.0;2554;0.0;27272.72;300;;;False;;26811;73353271524036;2023-09-07 00:00:00;1 - Contado;
7898;A;2023-08-28 00:00:00;43727.2;21.0;34704.13;7287.87;5.0;1735.21;2460;20.0;8676.03;300;;;False;;26813;73353271658057;2023-09-07 00:00:00;1 - Contado;
7899;A;2023-08-28 00:00:00;96570.24;21.0;78512.39;16487.6;2.0;1570.25;2308;0.0;0.0;600;;;False;;1928511;73353293123042;2023-09-07 00:00:00;1 - Contado;
7900;A;2023-08-29 00:00:00;68660.99;21.0;56744.62;11916.37;0.0;0.0;988;0.0;0.0;100;;;False;;0;73353368660163;2023-09-08 00:00:00;1 - Contado;
7901;A;2023-08-29 00:00:00;25539.99;21.0;21107.43;4432.56;0.0;0.0;834;20.0;0.0;300;;;False;;26815;73353408098625;2023-09-08 00:00:00;1 - Contado;
7902;A;2023-08-29 00:00:00;35120.0;21.0;29024.79;6095.21;0.0;0.0;2393;20.0;7256.2;300;;;False;;26814;73353408215648;2023-09-08 00:00:00;1 - Contado;
7903;A;2023-08-29 00:00:00;39367.5;21.0;32535.12;6832.38;0.0;0.0;2375;25.0;10845.04;300;;;False;;26816;73353408530535;2023-09-08 00:00:00;1 - Contado;
7904;A;2023-08-29 00:00:00;286005.98;21.0;236368.58;49637.4;0.0;0.0;2517;30.0;101300.82;400;;;False;;26397;73353409173907;2023-09-08 00:00:00;1 - Contado;
7905;A;2023-08-30 00:00:00;186877.24;21.0;154444.0;32433.24;0.0;0.0;547;0.0;0.0;100;;;False;;0;73353469466063;2023-09-09 00:00:00;1 - Contado;
7906;A;2023-08-30 00:00:00;52620.13;21.0;43380.16;9109.83;0.3;130.14;2648;0.0;0.0;200;;;False;;0;73353470040666;2023-09-09 00:00:00;1 - Contado;
7907;A;2023-08-30 00:00:00;112231.99;21.0;92753.71;19478.28;0.0;0.0;680;20.0;23188.43;300;;;False;;26817;73353487540773;2023-09-09 00:00:00;1 - Contado;
7908;A;2023-08-30 00:00:00;41992.0;21.0;34704.13;7287.87;0.0;0.0;2393;20.0;8676.03;300;;;False;;26818;73353487717665;2023-09-09 00:00:00;1 - Contado;
7909;A;2023-08-30 00:00:00;96570.24;21.0;78512.39;16487.6;2.0;1570.25;2308;0.0;0.0;600;;;False;;192787;73353492643590;2023-09-09 00:00:00;1 - Contado;
7910;A;2023-08-31 00:00:00;41992.0;21.0;34704.13;7287.87;0.0;0.0;588;20.0;8676.03;700;;;False;;26778;73353587477182;2023-09-10 00:00:00;1 - Contado;
7911;A;2023-08-31 00:00:00;41992.0;21.0;34704.13;7287.87;0.0;0.0;2358;20.0;8676.03;200;;;False;;26481;73353599494593;2023-09-10 00:00:00;1 - Contado;
7912;A;2023-08-31 00:00:00;133207.48;21.0;110088.83;23118.65;0.0;0.0;2375;25.0;36696.28;300;;;False;;26819;73353601166680;2023-09-10 00:00:00;1 - Contado;
7913;A;2023-08-31 00:00:00;41992.0;21.0;34704.13;7287.87;0.0;0.0;2649;20.0;8676.03;300;;;False;;26820;73353601903672;2023-09-10 00:00:00;1 - Contado;
7914;A;2023-08-31 00:00:00;266005.77;21.0;211115.69;44334.29;5.0;10555.78;2542;25.0;70371.9;400;;;False;;26395;73353602205464;2023-09-10 00:00:00;1 - Contado;
7915;A;2023-08-31 00:00:00;43380.16;21.0;34704.13;7287.87;4.0;1388.17;971;20.0;8676.03;400;;;False;;26398;73353602360919;2023-09-10 00:00:00;1 - Contado;
7916;A;2023-08-31 00:00:00;803310.06;21.0;654427.75;137429.83;1.75;11452.49;346;0.0;0.0;600;;;False;;0;73353652805005;2023-09-10 00:00:00;1 - Contado;
7917;A;2023-09-04 00:00:00;65999.99;21.0;54545.45;11454.54;0.0;0.0;363;20.0;13636.36;500;;;False;;24042;73363038320569;2023-09-14 00:00:00;1 - Contado;
7918;A;2023-09-05 00:00:00;72292.49;21.0;59745.86;12546.63;0.0;0.0;2375;25.0;19915.29;300;;;False;;26821;73363156495598;2023-09-15 00:00:00;1 - Contado;
7919;A;2023-09-05 00:00:00;23539200.0;21.0;19200000.0;4032000.0;1.6;307200.0;2257;0.0;0.0;600;;;False;;0;73363207022732;2023-09-15 00:00:00;1 - Contado;
7920;A;2023-09-05 00:00:00;40495.87;21.0;33057.85;6942.15;1.5;495.87;1215;0.0;0.0;600;;;False;;26779;73363207857944;2023-09-15 00:00:00;1 - Contado;
7921;A;2023-09-06 00:00:00;291530.31;21.0;237016.51;49773.47;2.0;4740.33;2540;0.0;0.0;100;;;False;;0;73363272553619;2023-09-16 00:00:00;1 - Contado;
7922;A;2023-09-06 00:00:00;228256.0;21.0;188641.32;39614.68;0.0;0.0;2517;30.0;80846.27;400;;;False;;26780;73363272673730;2023-09-16 00:00:00;1 - Contado;
7923;A;2023-09-06 00:00:00;9456136.99;21.0;7719295.5;1621052.06;1.5;115789.43;1051;0.0;0.0;600;;;False;;26851;73363339826039;2023-09-16 00:00:00;1 - Contado;
7924;A;2023-09-07 00:00:00;155396.04;21.0;124816.1;26211.38;3.5;4368.56;632;25.0;41605.37;100;;;False;;26781;73363392579762;2023-09-17 00:00:00;1 - Contado;
7925;A;2023-09-07 00:00:00;51363.63;21.0;41090.9;8629.09;4.0;1643.64;2358;20.0;10272.73;200;;;False;;26782;73363395381428;2023-09-17 00:00:00;1 - Contado;
7926;A;2023-09-07 00:00:00;36280.99;21.0;29024.79;6095.21;4.0;1160.99;433;20.0;7256.2;100;;;False;;26512;73363409010130;2023-09-17 00:00:00;1 - Contado;
7927;A;2023-09-07 00:00:00;1325026.8;21.0;1068570.0;224399.7;3.0;32057.1;2011;0.0;0.0;100;;;False;;0;73363441023560;2023-09-17 00:00:00;1 - Contado;
7928;A;2023-09-08 00:00:00;279895.35;21.0;229422.42;48178.71;1.0;2294.22;918;0.0;0.0;400;;;False;;26400;73363524831577;2023-09-18 00:00:00;1 - Contado;
7929;A;2023-09-08 00:00:00;375029.18;21.0;305896.56;64238.28;1.6;4894.34;1210;0.0;0.0;400;;;False;;26901;73363525062190;2023-09-18 00:00:00;1 - Contado;
7930;A;2023-09-08 00:00:00;62149.99;21.0;51363.63;10786.36;0.0;0.0;2652;0.0;0.0;700;;;False;;0;73363527419668;2023-09-18 00:00:00;1 - Contado;
7931;A;2023-09-08 00:00:00;43936.28;21.0;36280.99;7619.01;0.1;36.28;2653;0.0;0.0;500;;;False;;0;73363527928466;2023-09-18 00:00:00;1 - Contado;
7932;A;2023-09-09 00:00:00;247499.97;21.0;204545.43;42954.54;0.0;0.0;2182;25.0;68181.81;300;;;False;;26784;73363646653593;2023-09-19 00:00:00;1 - Contado;
7933;A;2023-09-09 00:00:00;92839.61;21.0;76474.14;16059.57;0.4;305.9;2315;0.0;0.0;300;;;False;;26785;73363647022885;2023-09-19 00:00:00;1 - Contado;
7934;A;2023-09-11 00:00:00;602550.32;21.0;497975.47;104574.85;0.0;0.0;2645;0.0;0.0;600;;;False;;26786;73373809366539;2023-09-21 00:00:00;1 - Contado;
7935;A;2023-09-11 00:00:00;301119.15;21.0;238983.45;50186.52;5.0;11949.17;2542;25.0;79661.15;400;;;False;;26902;73373821109943;2023-09-21 00:00:00;1 - Contado;
7936;A;2023-09-11 00:00:00;131999.99;21.0;109090.9;22909.09;0.0;0.0;2588;20.0;27272.72;300;;;False;;26822;73373821571847;2023-09-21 00:00:00;1 - Contado;
7937;A;2023-09-12 00:00:00;916536.98;21.0;754972.8;158544.29;0.4;3019.89;345;0.0;0.0;200;;;False;;26787;73373921791176;2023-09-22 00:00:00;1 - Contado;
7938;A;2023-09-12 00:00:00;274055.13;21.0;226491.84;47563.29;0.0;0.0;2066;0.0;0.0;200;;;False;;26788;73373921971190;2023-09-22 00:00:00;1 - Contado;
7939;A;2023-09-12 00:00:00;91351.71;21.0;75497.28;15854.43;0.0;0.0;133;0.0;0.0;200;;;False;;26789;73373922090185;2023-09-22 00:00:00;1 - Contado;
7940;A;2023-09-12 00:00:00;63664.77;21.0;51136.36;10738.64;3.5;1789.77;632;25.0;0.0;100;;;False;;26790;73373923528468;2023-09-22 00:00:00;1 - Contado;
7941;A;2023-09-12 00:00:00;153801.64;21.0;123041.31;25838.68;4.0;4921.65;2491;0.0;0.0;200;;;False;;0;73373924097964;2023-09-22 00:00:00;1 - Contado;
7942;A;2023-09-12 00:00:00;65849.99;21.0;54421.48;11428.51;0.0;0.0;816;25.0;18140.5;200;;;False;;26482;73373941790057;2023-09-22 00:00:00;1 - Contado;
7943;A;2023-09-12 00:00:00;664008.67;21.0;547861.94;115051.01;0.2;1095.72;539;35.0;274336.34;600;;;False;;0;73373948972088;2023-09-22 00:00:00;1 - Contado;
7944;A;2023-09-14 00:00:00;937588.35;21.0;772950.0;162319.5;0.3;2318.85;1103;0.0;0.0;500;;;False;;26791;73373147485971;2023-09-24 00:00:00;1 - Contado;
7945;A;2023-09-14 00:00:00;375029.18;21.0;305896.56;64238.28;1.6;4894.34;1210;0.0;0.0;400;;;False;;26903;73373166838641;2023-09-24 00:00:00;1 - Contado;
7946;A;2023-09-14 00:00:00;189343.99;21.0;156482.64;32861.35;0.0;0.0;680;20.0;39120.65;300;;;False;;26823;73373167095086;2023-09-24 00:00:00;1 - Contado;
7947;A;2023-09-15 00:00:00;550530.4;21.0;449046.0;94299.66;1.6;7184.74;2357;0.0;0.0;400;;;False;;26792;73373255936694;2023-09-25 00:00:00;1 - Contado;
7948;A;2023-09-15 00:00:00;730739.98;21.0;603917.34;126822.64;0.0;0.0;2182;25.0;201305.78;300;;;False;;26824;73373274465934;2023-09-25 00:00:00;1 - Contado;
7949;A;2023-09-15 00:00:00;77111.99;21.0;63728.92;13383.07;0.0;0.0;2393;20.0;15932.23;300;;;False;;26825;73373274634360;2023-09-25 00:00:00;1 - Contado;
7950;A;2023-09-18 00:00:00;413489.24;21.0;340600.69;71526.14;0.4;1362.4;2315;0.0;8676.03;300;;;False;;26793;73383538738776;2023-09-28 00:00:00;1 - Contado;
7951;A;2023-09-18 00:00:00;37957.64;21.0;30366.11;6376.88;4.0;1214.64;2144;30.0;13014.05;500;;;False;;26794;73383539282475;2023-09-28 00:00:00;1 - Contado;
7952;A;2023-09-18 00:00:00;641575.89;21.0;528480.96;110981.0;0.4;2113.92;345;0.0;0.0;200;;;False;;26795;73383542463728;2023-09-28 00:00:00;1 - Contado;
7953;A;2023-09-18 00:00:00;182703.42;21.0;150994.56;31708.86;0.0;0.0;2066;0.0;0.0;200;;;False;;26796;73383542710535;2023-09-28 00:00:00;1 - Contado;
7954;A;2023-09-18 00:00:00;91351.71;21.0;75497.28;15854.43;0.0;0.0;133;0.0;0.0;200;;;False;;26797;73383542911718;2023-09-28 00:00:00;1 - Contado;
7955;A;2023-09-18 00:00:00;35845.62;21.0;29024.79;6095.21;2.5;725.62;217;20.0;7256.2;400;;;False;;26904;73383567468338;2023-09-28 00:00:00;1 - Contado;
7956;A;2023-09-18 00:00:00;185679.21;21.0;152948.28;32119.14;0.4;611.79;2315;0.0;0.0;300;;;False;;26798;73383593308716;2023-09-28 00:00:00;1 - Contado;
7957;A;2023-09-19 00:00:00;77111.99;21.0;63728.92;13383.07;0.0;0.0;696;20.0;15932.23;500;;;False;;26799;73383656021481;2023-09-29 00:00:00;1 - Contado;
7958;A;2023-09-19 00:00:00;155396.04;21.0;124816.1;26211.38;3.5;4368.56;632;25.0;41605.37;100;;;False;;26800;73383656844928;2023-09-29 00:00:00;1 - Contado;
7959;A;2023-09-19 00:00:00;189188.85;21.0;155839.25;32726.24;0.4;623.36;2499;25.0;63202.06;500;;;False;;24043;73383661776155;2023-09-29 00:00:00;1 - Contado;
7960;A;2023-09-19 00:00:00;248113.61;21.0;204545.43;42954.54;0.3;613.64;921;25.0;68181.81;300;;;False;;26826;73383672429894;2023-09-29 00:00:00;1 - Contado;
7961;A;2023-09-19 00:00:00;39367.5;21.0;32535.12;6832.38;0.0;0.0;2375;25.0;10845.04;300;;;False;;26827;73383672572158;2023-09-29 00:00:00;1 - Contado;
7962;A;2023-09-19 00:00:00;66163.63;21.0;54545.45;11454.54;0.3;163.64;2206;20.0;13636.36;200;;;False;;26485;73383673220339;2023-09-29 00:00:00;1 - Contado;
7963;A;2023-09-19 00:00:00;70414.14;21.0;58049.58;12190.41;0.3;174.15;611;20.0;14512.4;200;;;False;;26484;73383673359342;2023-09-29 00:00:00;1 - Contado;
7964;A;2023-09-19 00:00:00;218661.47;21.0;178499.16;37484.82;1.5;2677.49;2620;20.0;44624.78;200;;;False;;26483;73383673529177;2023-09-29 00:00:00;1 - Contado;
7965;A;2023-09-20 00:00:00;279895.35;21.0;229422.42;48178.71;1.0;2294.22;918;0.0;0.0;400;;;False;;26906;73383793266797;2023-09-30 00:00:00;1 - Contado;
7966;A;2023-09-20 00:00:00;764972.47;21.0;632208.65;132763.82;0.0;0.0;352;25.0;244287.19;200;;;False;;26486;73383794391011;2023-09-30 00:00:00;1 - Contado;
7967;A;2023-09-20 00:00:00;164999.98;21.0;136363.62;28636.36;0.0;0.0;2654;0.0;0.0;400;;;False;;0;73383807331387;2023-09-30 00:00:00;1 - Contado;
7968;A;2023-09-21 00:00:00;641575.89;21.0;528480.96;110981.0;0.4;2113.92;345;0.0;0.0;200;;;False;;26951;73383904953090;2023-10-01 00:00:00;1 - Contado;
7969;A;2023-09-21 00:00:00;182703.42;21.0;150994.56;31708.86;0.0;0.0;2066;0.0;0.0;200;;;False;;26952;73383905247297;2023-10-01 00:00:00;1 - Contado;
