NroNotaCredito;TipoNotaCredito;FechaNotaCredito;TotalNotaCredito;PorcentajeIVA;SubTotalNotaCredito;TotalIVA;AlicuotaIIBB;ImportePercepIIBB;CodCliente;PorcentajeDesc;ImporteDesc;CodVendedor;FormaPago;UnidadNegocio;Cancelada;CAE;FechaVC;CondicionVenta
169;A;2019-09-04 00:00:00;111738.11;21.0;91214.78;19155.1;1.5;1368.22;352;25.0;0.0;200;;;False;69363514513463;2019-09-14 00:00:00;Contado
170;A;2019-09-04 00:00:00;199841.25;21.0;159873.0;33573.33;2.0;6394.92;2010;0.0;0.0;100;;;False;69363539672878;2019-09-14 00:00:00;Contado
171;A;2019-09-04 00:00:00;634948.63;21.0;516218.4;108405.86;2.0;10324.37;2010;0.0;0.0;100;;;False;69363541562150;2019-09-14 00:00:00;Contado
172;A;2019-09-11 00:00:00;6895.98;21.0;5699.16;1196.82;0.0;0.0;327;20.0;0.0;300;;;False;69373784500829;2019-09-21 00:00:00;Contado
173;A;2019-09-24 00:00:00;2065998.17;21.0;1707436.5;358561.67;0.0;0.0;885;0.0;0.0;700;;;False;69393244131102;2019-10-04 00:00:00;Contado
174;A;2019-09-30 00:00:00;141600.96;21.0;116640.0;24494.4;0.4;466.56;345;0.0;0.0;200;;;False;69393491242221;2019-10-10 00:00:00;Contado
175;A;2019-09-30 00:00:00;2846997.51;21.0;2352890.5;494107.01;0.0;0.0;885;0.0;0.0;700;;;False;69393493008176;2019-10-10 00:00:00;Contado
176;A;2019-10-03 00:00:00;3723.99;21.0;3077.68;646.31;0.0;0.0;948;0.0;161.98;200;;;False;69403638575122;2019-10-13 00:00:00;Contado
177;A;2019-10-09 00:00:00;10935.94;21.0;9008.19;1891.72;0.4;36.03;472;0.0;0.0;100;;;False;69413865119592;2019-10-19 00:00:00;Contado
178;A;2019-10-15 00:00:00;36099.16;21.0;28879.33;6064.66;4.0;1155.17;923;20.0;7219.83;300;;;False;69423047967418;2019-10-25 00:00:00;Contado
179;A;2019-10-18 00:00:00;30836.84;21.0;25442.94;5343.02;0.2;50.89;539;30.0;10904.13;700;;;False;69423194940432;2019-10-28 00:00:00;Contado
180;A;2019-10-25 00:00:00;70648.72;21.0;58194.99;12220.95;0.4;232.78;2184;20.0;14548.75;400;;;False;69433475739859;2019-11-04 00:00:00;Contado
181;A;2019-11-06 00:00:00;11975.12;21.0;9504.06;1995.85;5.0;475.2;632;25.0;0.0;100;;;False;69453976267785;2019-11-16 00:00:00;Contado
182;A;2019-11-11 00:00:00;4221.45;21.0;3418.18;717.82;2.5;85.45;78;20.0;0.0;100;;;False;69453177108581;2019-11-21 00:00:00;Contado
183;A;2019-11-11 00:00:00;28962.34;21.0;23933.84;5026.11;0.01;2.39;277;20.0;0.0;200;;;False;69453177376445;2019-11-21 00:00:00;Contado
184;A;2019-11-11 00:00:00;5346.06;21.0;4276.85;898.14;4.0;171.07;816;25.0;0.0;200;;;False;69453177504690;2019-11-21 00:00:00;Contado
185;A;2019-11-12 00:00:00;5936.16;21.0;4806.61;1009.39;2.5;120.17;363;20.0;1201.65;500;;;False;69463208058383;2019-11-22 00:00:00;Contado
186;A;2019-11-14 00:00:00;45600.13;21.0;37561.89;7888.0;0.4;150.25;2184;20.0;0.0;400;;;False;69463297127957;2019-11-24 00:00:00;Contado
187;A;2019-11-14 00:00:00;28826.7;21.0;23061.36;4842.89;4.0;922.45;818;25.0;0.0;400;;;False;69463308316839;2019-11-24 00:00:00;Contado
188;A;2019-11-14 00:00:00;1596410.0;21.0;1315000.0;276150.0;0.4;5260.0;2193;0.0;0.0;600;;;False;69463310178963;2019-11-24 00:00:00;Contado
189;A;2019-11-25 00:00:00;18743.66;21.0;14875.92;3123.94;5.0;743.8;632;25.0;0.0;100;;;False;69473672447021;2019-12-05 00:00:00;Contado
190;A;2019-11-29 00:00:00;2817358.94;21.0;2328395.82;488963.12;0.0;0.0;885;0.0;0.0;700;;;False;69483890655389;2019-12-09 00:00:00;Contado
191;A;2019-11-29 00:00:00;6123.96;21.0;4899.17;1028.83;4.0;195.97;2266;35.0;2638.02;600;;;False;69483891510718;2019-12-09 00:00:00;Contado
192;A;2019-12-03 00:00:00;267660.3;21.0;217610.0;45698.1;2.0;4352.2;2010;0.0;0.0;100;;;False;69493066260603;2019-12-13 00:00:00;Contado
193;A;2019-12-24 00:00:00;5346.06;21.0;4276.85;898.14;4.0;171.07;816;25.0;0.0;200;;;False;69523970151341;2020-01-03 00:00:00;Contado
194;A;2019-12-30 00:00:00;1778700.0;21.0;1470000.0;308700.0;0.2;0.0;2193;0.0;0.0;600;;;False;69523189789177;2020-01-09 00:00:00;Contado
195;A;2019-12-30 00:00:00;4525203.98;21.0;3739838.0;785365.98;0.0;0.0;885;0.0;0.0;700;;;False;69523189965668;2020-01-09 00:00:00;Contado
196;A;2020-01-09 00:00:00;28250.17;21.0;23061.36;4842.89;1.5;345.92;917;0.0;0.0;400;;;False;70023598233795;2020-01-19 00:00:00;Contado
197;A;2020-01-27 00:00:00;18664.33;21.0;15374.24;3228.59;0.4;61.5;472;0.0;0.0;100;;;False;70043235545441;2020-02-06 00:00:00;Contado
198;A;2020-02-10 00:00:00;7871.99;21.0;6505.78;1366.21;0.0;0.0;754;20.0;1626.44;300;;;False;70063840510434;2020-02-20 00:00:00;Contado
199;A;2020-02-10 00:00:00;27490.56;21.0;22644.61;4755.37;0.4;90.58;2346;0.0;0.0;300;;;False;70063853189230;2020-02-20 00:00:00;Contado
200;A;2020-02-10 00:00:00;671025.6;21.0;532560.0;111837.6;5.0;26628.0;2257;0.0;0.0;600;;;False;70063869428204;2020-02-20 00:00:00;Contado
201;A;2020-02-13 00:00:00;45891.02;21.0;36421.45;7648.5;4.0;1821.07;387;25.0;0.0;500;;;False;70073993827595;2020-02-23 00:00:00;Contado
202;A;2020-02-19 00:00:00;7182.33;21.0;5745.86;1206.63;4.0;229.83;387;25.0;1915.29;500;;;False;70083186558336;2020-02-29 00:00:00;Contado
203;A;2020-02-28 00:00:00;1836180.0;21.0;1515000.0;318150.0;0.2;3030.0;2193;0.0;0.0;600;;;False;70093568724749;2020-03-09 00:00:00;Contado
204;A;2020-02-28 00:00:00;3176255.76;21.0;2625004.76;551251.0;0.0;0.0;885;0.0;0.0;700;;;False;70093570017077;2020-03-09 00:00:00;Contado
205;A;2020-03-19 00:00:00;5534.63;21.0;4392.56;922.44;5.0;219.63;2145;0.0;0.0;300;;;False;70123412304547;2020-03-29 00:00:00;Contado
206;A;2020-04-20 00:00:00;33222.36;21.0;26366.95;5537.06;5.0;1318.35;2197;20.0;0.0;600;;;False;70163235311586;2020-04-30 00:00:00;Contado
207;A;2020-04-21 00:00:00;115330.0;21.0;95000.0;19950.0;0.4;380.0;2354;0.0;0.0;400;;;False;70163258196343;2020-05-01 00:00:00;Contado
208;A;2020-04-21 00:00:00;14999.89;21.0;12396.6;2603.29;1.6;0.0;2357;0.0;0.0;700;;;False;70163264849168;2020-05-01 00:00:00;Contado
209;A;2020-04-30 00:00:00;2294110.44;21.0;1895959.04;398151.4;0.0;0.0;885;0.0;0.0;700;;;False;70183544043562;2020-05-10 00:00:00;Contado
210;A;2020-04-30 00:00:00;224524.13;21.0;183285.0;38489.85;1.5;2749.28;2269;35.0;0.0;600;;;False;70183544330339;2020-05-10 00:00:00;Contado
211;A;2020-05-06 00:00:00;10638.76;21.0;8677.62;1822.3;1.6;138.84;2357;0.0;0.0;700;;;False;70193728558324;2020-05-16 00:00:00;Contado
212;A;2020-05-14 00:00:00;9118.94;21.0;7437.96;1561.97;1.6;119.01;2357;0.0;0.0;700;;;False;70203973583389;2020-05-24 00:00:00;Contado
213;A;2020-05-15 00:00:00;44671.97;21.0;36918.98;7752.99;0.0;0.0;834;20.0;9229.74;300;;;False;70203997747656;2020-05-25 00:00:00;Contado
214;A;2020-05-19 00:00:00;7631.71;21.0;6105.37;1282.13;4.0;244.21;816;25.0;2035.12;200;;;False;70203099028441;2020-05-29 00:00:00;Contado
215;A;2020-05-19 00:00:00;21070.0;21.0;17200.0;3612.0;1.6;258.0;918;0.0;0.0;400;;;False;70203111152544;2020-05-29 00:00:00;Contado
216;A;2020-05-19 00:00:00;21070.0;21.0;17200.0;3612.0;1.6;258.0;918;0.0;0.0;400;;;False;70203111249406;2020-05-29 00:00:00;Contado
217;A;2020-05-19 00:00:00;28826.7;21.0;23061.36;4842.89;1.6;922.45;918;0.0;0.0;400;;;False;70203111404521;2020-05-29 00:00:00;Contado
218;A;2020-05-19 00:00:00;60871.57;21.0;49489.08;10392.71;2.0;989.78;2125;0.0;0.0;400;;;False;70203114103616;2020-05-29 00:00:00;Contado
219;A;2020-05-27 00:00:00;12158.59;21.0;9917.28;2082.63;1.6;158.68;2357;0.0;0.0;400;;;False;70223345112529;2020-06-06 00:00:00;Contado
220;A;2020-05-29 00:00:00;6338094.95;21.0;5238095.0;1099999.95;0.0;0.0;885;0.0;0.0;600;;;False;70223438081799;2020-06-08 00:00:00;Contado
221;A;2020-06-01 00:00:00;12148.67;21.0;9917.28;2082.63;1.5;148.76;2357;0.0;0.0;400;;;False;70223515132015;2020-06-11 00:00:00;Contado
222;A;2020-06-03 00:00:00;160741.99;21.0;128593.59;27004.65;4.0;5143.74;2208;0.0;0.0;1000;;;False;70233621538509;2020-06-13 00:00:00;Contado
223;A;2020-06-08 00:00:00;166237.44;21.0;132989.95;27927.89;4.0;5319.6;2208;0.0;0.0;1000;;;False;70233765041090;2020-06-18 00:00:00;Contado
224;A;2020-06-09 00:00:00;10499.99;21.0;8677.68;1822.31;0.0;0.0;2245;25.0;2892.56;300;;;False;70233800212833;2020-06-19 00:00:00;Contado
225;A;2020-06-12 00:00:00;15185.22;21.0;12396.1;2603.18;1.5;185.94;2357;0.0;0.0;400;;;False;70243915755767;2020-06-22 00:00:00;Contado
226;A;2020-06-18 00:00:00;10326.38;21.0;8429.7;1770.24;1.5;126.45;2357;0.0;0.0;400;;;False;70253086734190;2020-06-28 00:00:00;Contado
227;A;2020-06-23 00:00:00;13999.91;21.0;11570.17;2429.74;0.0;0.0;680;20.0;0.0;300;;;False;70253228354978;2020-07-03 00:00:00;Contado
228;A;2020-06-24 00:00:00;46887.1;21.0;36918.98;7752.99;6.0;2215.14;834;20.0;9229.74;300;;;False;70263288312972;2020-07-04 00:00:00;Contado
229;A;2020-06-25 00:00:00;22074.59;21.0;18198.34;3821.65;0.3;54.6;2367;0.0;0.0;600;;;False;70263341913859;2020-07-05 00:00:00;Contado
230;A;2020-06-29 00:00:00;8562129.4;21.0;7076140.0;1485989.4;0.0;0.0;885;0.0;0.0;600;;;False;70263454332875;2020-07-09 00:00:00;Contado
231;A;2020-07-02 00:00:00;12047.45;21.0;9834.65;2065.28;1.5;147.52;2357;0.0;0.0;400;;;False;70273617914319;2020-07-12 00:00:00;Contado
232;A;2020-07-08 00:00:00;5163.19;21.0;4214.85;885.12;1.5;63.22;2357;0.0;0.0;400;;;False;70283829159999;2020-07-18 00:00:00;Contado
233;A;2020-07-13 00:00:00;45534.19;21.0;37140.45;7799.49;1.6;594.25;2238;30.0;0.0;400;;;False;70283943796781;2020-07-23 00:00:00;Contado
234;A;2020-07-21 00:00:00;15489.57;21.0;12644.55;2655.36;1.5;189.67;2357;0.0;0.0;400;;;False;70293222088939;2020-07-31 00:00:00;Contado
235;A;2020-07-21 00:00:00;127110.5;21.0;105050.0;22060.5;0.0;0.0;2365;0.0;0.0;600;;;False;70293244523080;2020-07-31 00:00:00;Contado
236;A;2020-07-23 00:00:00;6508.25;21.0;5165.28;1084.71;5.0;258.26;2145;0.0;0.0;300;;;False;70303336406324;2020-08-02 00:00:00;Contado
237;A;2020-07-27 00:00:00;28273.23;21.0;23061.36;4842.89;1.6;368.98;918;0.0;0.0;400;;;False;70303448593407;2020-08-06 00:00:00;Contado
238;A;2020-07-27 00:00:00;1151087.52;21.0;951312.0;199775.52;0.0;0.0;885;0.0;0.0;600;;;False;70303448780293;2020-08-06 00:00:00;Contado
239;A;2020-07-31 00:00:00;139830.37;21.0;113222.97;23776.82;2.5;2830.57;257;20.0;28305.75;1000;;;False;70313636126463;2020-08-10 00:00:00;Contado
240;A;2020-07-31 00:00:00;12047.45;21.0;9834.65;2065.28;1.5;147.52;2357;0.0;0.0;400;;;False;70313661870254;2020-08-10 00:00:00;Contado
241;A;2020-07-31 00:00:00;1000149.7;21.0;826570.0;173579.7;0.0;0.0;885;0.0;0.0;600;;;False;70313664694423;2020-08-10 00:00:00;Contado
242;A;2020-08-10 00:00:00;11890.65;21.0;9802.68;2058.56;0.3;29.41;2376;25.0;0.0;300;;;False;70323998200973;2020-08-20 00:00:00;Contado
243;A;2020-08-21 00:00:00;19792.2;21.0;16156.9;3392.95;1.5;242.35;2357;0.0;0.0;400;;;False;70343385740644;2020-08-31 00:00:00;Contado
244;A;2020-08-21 00:00:00;2869794.2;21.0;2323720.0;487981.2;2.5;58093.0;2257;0.0;0.0;600;;;False;70343401641499;2020-08-31 00:00:00;Contado
245;A;2020-08-26 00:00:00;10875.83;21.0;8958.67;1881.32;0.4;35.83;611;20.0;2239.67;200;;;False;70353564310451;2020-09-05 00:00:00;Contado
246;A;2020-08-26 00:00:00;125507.58;21.0;100406.06;21085.27;4.0;4016.24;2266;35.0;54064.81;600;;;False;70353572039563;2020-09-05 00:00:00;Contado
247;A;2020-09-08 00:00:00;18677.54;21.0;15434.71;3241.29;0.01;1.54;539;30.0;6614.87;500;;;False;70363097173182;2020-09-18 00:00:00;Contado
248;A;2020-09-09 00:00:00;4670.0;21.0;3859.5;810.5;0.0;0.0;2400;0.0;0.0;300;;;False;70373138108998;2020-09-19 00:00:00;Contado
249;A;2020-09-09 00:00:00;36019.98;21.0;29768.58;6251.4;0.0;0.0;2400;0.0;0.0;300;;;False;70373138162432;2020-09-19 00:00:00;Contado
250;A;2020-09-10 00:00:00;48781.1;21.0;40182.12;8438.25;0.01;160.73;2315;0.0;0.0;300;;;False;70373177605009;2020-09-20 00:00:00;Contado
251;A;2020-09-18 00:00:00;100602.46;21.0;82124.46;17246.14;1.5;1231.87;2357;0.0;0.0;400;;;False;70383446880690;2020-09-28 00:00:00;Contado
252;A;2020-09-28 00:00:00;100602.46;21.0;82124.46;17246.14;1.5;1231.87;2357;0.0;0.0;400;;;False;70393794262079;2020-10-08 00:00:00;Contado
253;A;2020-09-30 00:00:00;17008.19;21.0;13884.24;2915.69;1.5;208.26;2357;0.0;0.0;400;;;False;70403881480468;2020-10-10 00:00:00;Contado
254;A;2020-10-02 00:00:00;28547.36;21.0;23590.91;4954.09;0.01;2.36;1055;25.0;7863.64;200;;;False;70403002679836;2020-10-12 00:00:00;Contado
255;A;2020-10-07 00:00:00;7598.81;21.0;6198.05;1301.59;1.6;99.17;2357;0.0;0.0;400;;;False;70413180842795;2020-10-17 00:00:00;Contado
256;A;2020-10-07 00:00:00;10638.8;21.0;8677.65;1822.31;1.6;138.84;2357;0.0;0.0;400;;;False;70413182594992;2020-10-17 00:00:00;Contado
257;A;2020-10-16 00:00:00;24462.8;21.0;19570.24;4109.75;4.0;782.81;997;20.0;4892.56;300;;;False;70423503009814;2020-10-26 00:00:00;Contado
258;A;2020-10-28 00:00:00;2141700.0;21.0;1770000.0;371700.0;0.0;0.0;885;0.0;0.0;600;;;False;70443956464394;2020-11-07 00:00:00;Contado
259;A;2020-10-29 00:00:00;8406.93;21.0;6942.14;1457.85;0.1;6.94;2144;25.0;2314.05;500;;;False;70443996736348;2020-11-08 00:00:00;Contado
260;A;2020-10-30 00:00:00;67080.37;21.0;55392.54;11632.43;0.1;55.39;2238;30.0;23739.66;400;;;False;70443043033318;2020-11-09 00:00:00;Contado
261;A;2020-10-30 00:00:00;88913.41;21.0;73421.48;15418.51;0.1;73.42;918;0.0;0.0;400;;;False;70443043536963;2020-11-09 00:00:00;Contado
262;A;2020-10-30 00:00:00;2528117.44;21.0;2062086.0;433038.06;1.6;32993.38;2193;0.0;0.0;600;;;False;70443066907571;2020-11-09 00:00:00;Contado
263;A;2020-11-12 00:00:00;7724.64;21.0;6384.0;1340.64;0.0;0.0;2283;20.0;0.0;200;;;False;70463600788607;2020-11-22 00:00:00;Contado
264;A;2020-11-18 00:00:00;5985.0;21.0;4946.28;1038.72;0.0;0.0;2375;25.0;1648.76;300;;;False;70473810282005;2020-11-28 00:00:00;Contado
265;A;2020-11-18 00:00:00;80026.08;21.0;66082.64;13877.35;0.1;66.08;2353;0.0;0.0;600;;;False;70473820013378;2020-11-28 00:00:00;Contado
266;A;2020-11-30 00:00:00;6337980.0;21.0;5238000.0;1099980.0;0.0;0.0;885;0.0;0.0;600;;;False;70483366778167;2020-12-10 00:00:00;Contado
267;A;2020-12-10 00:00:00;37004.42;21.0;29368.59;6167.4;5.0;1468.43;2415;0.0;0.0;300;;;False;70503754694339;2020-12-20 00:00:00;Contado
268;A;2020-12-11 00:00:00;7913.23;21.0;6330.58;1329.42;4.0;253.22;102;20.0;1582.64;100;;;False;70503806969638;2020-12-21 00:00:00;Contado
269;A;2020-12-11 00:00:00;2913084.72;21.0;2405520.0;505159.2;0.1;2405.52;2257;0.0;0.0;600;;;False;70503812521042;2020-12-21 00:00:00;Contado
270;A;2020-12-14 00:00:00;2913084.72;21.0;2405520.0;505159.2;0.1;2405.52;2257;0.0;0.0;600;;;False;70503910549899;2020-12-24 00:00:00;Contado
271;A;2020-12-15 00:00:00;6595.04;21.0;5276.03;1107.97;4.0;211.04;102;20.0;1319.01;100;;;False;70503973976189;2020-12-25 00:00:00;Contado
272;A;2020-12-16 00:00:00;449757.0;21.0;371700.0;78057.0;0.0;0.0;2385;0.0;0.0;600;;;False;70513021713605;2020-12-26 00:00:00;Contado
273;A;2020-12-16 00:00:00;449757.0;21.0;371700.0;78057.0;0.0;0.0;2385;0.0;0.0;600;;;False;70513022051911;2020-12-26 00:00:00;Contado
274;A;2020-12-29 00:00:00;9144136.98;21.0;7557138.0;1586998.98;0.0;0.0;885;0.0;0.0;600;;;False;70523602844841;2021-01-08 00:00:00;Contado
275;A;2020-12-30 00:00:00;8581320.0;21.0;7092000.0;1489320.0;0.0;0.0;885;0.0;0.0;600;;;False;70533675725468;2021-01-09 00:00:00;Contado
276;A;2021-01-08 00:00:00;11879.14;21.0;9785.12;2054.88;0.4;39.14;2184;20.0;2446.28;400;;;False;71023049932054;2021-01-18 00:00:00;Contado
277;A;2021-01-12 00:00:00;2984521.61;21.0;2464510.0;517547.1;0.1;2464.51;2257;0.0;0.0;600;;;False;71023197576753;2021-01-22 00:00:00;Contado
278;A;2021-01-27 00:00:00;37856.4;21.0;30285.12;6359.88;4.0;1211.4;2128;25.0;10095.04;300;;;False;71043858004030;2021-02-06 00:00:00;Contado
279;A;2021-01-29 00:00:00;5752824.0;21.0;4754400.0;998424.0;0.0;0.0;885;0.0;0.0;600;;;False;71053965066411;2021-02-08 00:00:00;Contado
280;A;2021-02-05 00:00:00;10529.99;21.0;8702.47;1827.52;0.0;0.0;2427;0.0;0.0;400;;;False;71063323038453;2021-02-15 00:00:00;Contado
281;A;2021-02-26 00:00:00;2217375.82;21.0;1832542.0;384833.82;0.0;0.0;885;0.0;0.0;600;;;False;71093413739647;2021-03-08 00:00:00;Contado
282;A;2021-02-27 00:00:00;367758.96;21.0;302931.6;63615.64;0.4;1211.73;345;0.0;0.0;200;;;False;71093414043837;2021-03-09 00:00:00;Contado
283;A;2021-03-02 00:00:00;775443.81;21.0;639805.12;134359.08;0.2;1279.61;2432;0.0;0.0;600;;;False;71093484720374;2021-03-12 00:00:00;Contado
284;A;2021-03-08 00:00:00;1.21;21.0;1.0;0.21;0.4;0.0;345;0.0;0.0;200;;;False;71103818637694;2021-03-18 00:00:00;Contado
285;A;2021-03-08 00:00:00;12.14;21.0;10.0;2.1;0.4;0.04;345;0.0;0.0;200;;;False;71103818709597;2021-03-18 00:00:00;Contado
286;A;2021-03-10 00:00:00;12.15;21.0;10.0;2.1;0.5;0.05;2348;0.0;0.0;600;;;False;71103989043971;2021-03-20 00:00:00;Contado
287;A;2021-03-11 00:00:00;10564.8;21.0;8702.47;1827.52;0.4;34.81;345;0.0;0.0;200;;;False;71103000666621;2021-03-21 00:00:00;Contado
288;A;2021-03-11 00:00:00;12.15;21.0;10.0;2.1;0.5;0.05;2348;0.0;0.0;600;;;False;71103000745676;2021-03-21 00:00:00;Contado
289;A;2021-03-11 00:00:00;11.54;21.0;9.5;2.0;0.5;0.05;2348;0.0;0.0;600;;;False;71103048555827;2021-03-21 00:00:00;Contado
290;A;2021-03-19 00:00:00;7256.19;21.0;5804.95;1219.04;4.0;232.2;378;20.0;1451.24;100;;;False;71123433191497;2021-03-29 00:00:00;Contado
291;A;2021-03-29 00:00:00;8451.84;21.0;6961.98;1462.02;0.4;27.85;2315;0.0;0.0;300;;;False;71133926688154;2021-04-08 00:00:00;Contado
292;A;2021-03-30 00:00:00;42995.55;21.0;35530.58;7461.42;0.01;3.55;406;20.0;8882.64;100;;;False;71133957332750;2021-04-09 00:00:00;Contado
293;A;2021-03-31 00:00:00;7355590.0;21.0;6079000.0;1276590.0;0.0;0.0;885;0.0;0.0;600;;;False;71133027233588;2021-04-10 00:00:00;Contado
294;A;2021-04-09 00:00:00;9.38;21.0;7.5;1.58;4.0;0.3;818;25.0;2.5;400;;;False;71153490892257;2021-04-19 00:00:00;Contado
295;A;2021-04-12 00:00:00;9660.0;21.0;7983.47;1676.53;0.0;0.0;885;0.0;0.0;600;;;False;71153590199657;2021-04-22 00:00:00;Contado
296;A;2021-04-30 00:00:00;86197.17;21.0;71061.15;14922.84;0.3;213.18;2340;20.0;17765.29;100;;;False;71183455521180;2021-05-10 00:00:00;Contado
297;A;2021-04-30 00:00:00;3853729.0;21.0;3184900.0;668829.0;0.0;0.0;885;0.0;0.0;600;;;False;71183487475257;2021-05-10 00:00:00;Contado
298;A;2021-04-30 00:00:00;18527.98;21.0;15312.38;3215.6;0.0;0.0;2393;20.0;3828.1;300;;;False;71183488078850;2021-05-10 00:00:00;Contado
299;A;2021-05-07 00:00:00;10963.99;21.0;9061.15;1902.84;0.0;0.0;680;20.0;2265.29;300;;;False;71193845836510;2021-05-17 00:00:00;Contado
300;A;2021-05-12 00:00:00;35607.98;21.0;29428.08;6179.9;0.0;0.0;547;0.0;0.0;100;;;False;71193105818576;2021-05-22 00:00:00;Contado
301;A;2021-05-27 00:00:00;7685.32;21.0;6330.58;1329.42;0.4;25.32;2315;0.0;0.0;300;;;False;71213814290096;2021-06-06 00:00:00;Contado
302;A;2021-05-31 00:00:00;1720862.0;21.0;1422200.0;298662.0;0.0;0.0;885;0.0;0.0;600;;;False;71223057083517;2021-06-10 00:00:00;Contado
303;A;2021-06-08 00:00:00;9118.98;21.0;7437.99;1561.98;1.6;119.01;2357;0.0;0.0;400;;;False;71233396793403;2021-06-18 00:00:00;Contado
304;A;2021-06-16 00:00:00;17034.12;21.0;14042.97;2949.02;0.3;42.13;81;20.0;3510.74;500;;;False;71243817968839;2021-06-26 00:00:00;Contado
305;A;2021-06-28 00:00:00;9570.24;21.0;7656.19;1607.8;4.0;306.25;258;20.0;1914.05;700;;;False;71263425442644;2021-07-08 00:00:00;Contado
306;A;2021-06-30 00:00:00;2188875.48;21.0;1808988.0;379887.48;0.0;0.0;885;0.0;0.0;600;;;False;71263577850872;2021-07-10 00:00:00;Contado
307;A;2021-07-05 00:00:00;287499.99;21.0;237603.3;49896.69;0.0;0.0;885;0.0;0.0;600;;;False;71273854796728;2021-07-15 00:00:00;Contado
308;A;2021-07-08 00:00:00;7755.0;21.0;6409.09;1345.91;0.0;0.0;689;25.0;2136.36;200;;;False;71273059166437;2021-07-18 00:00:00;Contado
309;A;2021-07-20 00:00:00;8299.34;21.0;6836.36;1435.64;0.4;27.35;2315;0.0;1709.09;300;;;False;71293681083778;2021-07-30 00:00:00;Contado
310;A;2021-07-20 00:00:00;15382.68;21.0;12671.07;2660.92;0.4;50.68;680;20.0;3167.77;300;;;False;71293688527048;2021-07-30 00:00:00;Contado
311;A;2021-07-21 00:00:00;10239.66;21.0;8191.73;1720.26;4.0;327.67;102;20.0;2047.93;100;;;False;71293771995178;2021-07-31 00:00:00;Contado
312;A;2021-07-28 00:00:00;995830.0;21.0;823000.0;172830.0;0.0;0.0;885;0.0;0.0;600;;;False;71303186085848;2021-08-07 00:00:00;Contado
313;A;2021-07-29 00:00:00;12799.96;21.0;10578.48;2221.48;1.6;0.0;2357;0.0;0.0;400;;;False;71303254285674;2021-08-08 00:00:00;Contado
314;A;2021-08-06 00:00:00;251680.0;21.0;208000.0;43680.0;0.0;0.0;1103;0.0;0.0;500;;;False;71323758359139;2021-08-16 00:00:00;Contado
315;A;2021-09-01 00:00:00;4719000.0;21.0;3900000.0;819000.0;0.0;0.0;2257;0.0;0.0;600;;;False;71353313702230;2021-09-11 00:00:00;Contado
316;A;2021-09-02 00:00:00;412156.1;21.0;340343.6;71472.16;0.1;340.34;345;0.0;0.0;200;;;False;71353414507388;2021-09-12 00:00:00;Contado
317;A;2021-09-20 00:00:00;19287.91;21.0;15927.26;3344.72;0.1;15.93;2095;0.0;3981.82;300;;;False;71383474769577;2021-09-30 00:00:00;Contado
318;A;2021-09-30 00:00:00;75304.76;21.0;61423.13;12898.86;1.6;982.77;2356;10.0;6824.79;300;;;False;71393091160203;2021-10-10 00:00:00;Contado
319;A;2021-09-30 00:00:00;8949.16;21.0;7246.28;1521.72;2.5;181.16;363;20.0;1811.57;500;;;False;71393092221750;2021-10-10 00:00:00;Contado
320;A;2021-09-30 00:00:00;7755.0;21.0;6409.09;1345.91;0.0;0.0;2375;25.0;0.0;300;;;False;71393103831404;2021-10-10 00:00:00;Contado
321;A;2021-10-20 00:00:00;1215499.18;21.0;1004461.76;210936.97;0.01;100.45;2011;0.0;0.0;100;;;False;71423394595167;2021-10-30 00:00:00;Contado
322;A;2021-10-25 00:00:00;29079.69;21.0;24032.8;5046.89;0.0;0.0;1370;0.0;0.0;600;;;False;71433708994976;2021-11-04 00:00:00;Contado
323;A;2021-10-25 00:00:00;2704188.2;21.0;2205700.0;463197.0;1.6;35291.2;1051;0.0;0.0;600;;;False;71433737987556;2021-11-04 00:00:00;Contado
324;A;2021-10-29 00:00:00;3646335.0;21.0;3013500.0;632835.0;0.0;0.0;885;0.0;0.0;600;;;False;71443028896146;2021-11-08 00:00:00;Contado
325;A;2021-11-04 00:00:00;8226.8;21.0;6793.39;1426.61;0.1;6.79;345;0.0;2264.46;200;;;False;71443473598839;2021-11-14 00:00:00;Contado
326;A;2021-11-10 00:00:00;31999.95;21.0;26446.24;5553.71;1.6;0.0;2357;0.0;0.0;400;;;False;71453933459622;2021-11-20 00:00:00;Contado
327;A;2021-11-17 00:00:00;12158.66;21.0;9917.34;2082.64;1.6;158.68;2357;0.0;0.0;400;;;False;71463384818619;2021-11-27 00:00:00;Contado
328;A;2021-11-18 00:00:00;100419.11;21.0;81907.92;17200.66;1.6;1310.53;1210;0.0;0.0;400;;;False;71463430435119;2021-11-28 00:00:00;Contado
329;A;2021-11-29 00:00:00;27913.2;21.0;22330.56;4689.42;4.0;893.22;130;20.0;5582.65;700;;;False;71483199934831;2021-12-09 00:00:00;Contado
330;A;2021-11-30 00:00:00;4007520.0;21.0;3312000.0;695520.0;0.0;0.0;885;0.0;0.0;600;;;False;71483270537967;2021-12-10 00:00:00;Contado
331;A;2021-12-06 00:00:00;79792.49;21.0;65944.21;13848.28;0.0;0.0;2270;25.0;21981.41;400;;;False;71493751117103;2021-12-16 00:00:00;Contado
332;A;2021-12-15 00:00:00;180148.12;21.0;148759.8;31239.56;0.1;148.76;472;0.0;0.0;100;;;False;71503423445473;2021-12-25 00:00:00;Contado
