NroPresu;FechaPresu;TotalPresu;SubTotalPresu;CodCliente;PorcentajeDesc;ImporteDesc;FormaPago;UnidadNegocio;CodVendedor;Anulado
25008;2022-06-15 00:00:00;42210.0;42210.0;2553;0.0;;;;700;
25009;2022-06-15 00:00:00;18260.0;18260.0;2553;0.0;;;;700;
25266;2022-03-17 00:00:00;505785.0;505785.0;305;30.0;;;;200;
25269;2022-03-17 00:00:00;60660.0;60660.0;2522;0.0;;;;200;
25270;2022-03-17 00:00:00;56666.25;56666.25;2388;25.0;;;;200;
25274;2022-03-31 00:00:00;35368.0;35368.0;1520;20.0;;;;200;
25276;2022-03-31 00:00:00;24308.0;24308.0;972;20.0;;;;200;
25277;2022-03-31 00:00:00;12420.0;12420.0;2471;25.0;;;;200;
25621;2022-12-13 00:00:00;-22510.0;-22510.0;1042;0.0;;;;400;
25754;2023-01-24 00:00:00;20728.0;20728.0;217;20.0;;;;400;
26561;2023-09-06 00:00:00;35120.0;35120.0;38;20.0;;;;100;
26562;2023-09-06 00:00:00;41992.0;41992.0;2120;0.0;;;;100;
27073;2024-02-19 00:00:00;95600.0;95600.0;2567;25.0;;;;200;
28008;2024-08-13 00:00:00;425320.0;425320.0;282;20.0;;;;500;
28273;2025-01-03 00:00:00;742095.0;742095.0;2388;25.0;;;;200;
28366;2024-12-30 00:00:00;151480.0;151480.0;2700;20.0;;;;700;
29562;2025-08-11 00:00:00;1460438.0;1460438.0;345;0.0;;;;200;
37317;2016-07-07 00:00:00;3450.0;3450.0;233;0.0;;;;100;
42091;2017-01-13 00:00:00;2456.0;2456.0;41;20.0;;;;100;si
43766;2017-03-14 00:00:00;10182.0;10182.0;430;25.0;;;;200;
44626;2017-05-29 00:00:00;20891.0;20891.0;769;35.0;;;;400;
46741;2017-07-17 00:00:00;3672.0;3672.0;936;20.0;;;;200;
47188;2017-08-10 00:00:00;1320.0;1320.0;756;20.0;;;;400;
48413;2017-09-04 00:00:00;1320.0;1320.0;294;20.0;;;;300;
50930;2017-12-01 00:00:00;1320.0;1320.0;819;20.0;;;;300;
51047;2018-01-02 00:00:00;8385.0;8385.0;94;25.0;;;;400;
52095;2018-03-12 00:00:00;1246.0;1246.0;267;30.0;;;;300;
53429;2018-08-27 00:00:00;5330.0;5330.0;2100;0.0;;;;100;
54709;2018-03-09 00:00:00;3195.0;3195.0;2152;25.0;;;;200;
55852;2018-05-04 00:00:00;2216.0;2216.0;923;20.0;;;;300;
55946;2018-07-27 00:00:00;4740.0;4740.0;38;20.0;;;;100;
57284;2018-08-22 00:00:00;7815.0;7815.0;94;25.0;;;;400;
58359;2018-10-29 00:00:00;4235.0;4235.0;267;30.0;;;;300;
58815;2018-11-07 00:00:00;2200.0;2200.0;65;20.0;;;;100;
60862;2019-02-14 00:00:00;72871.5;72871.5;1209;35.0;;;;300;
61131;2019-04-29 00:00:00;4000.0;4000.0;2100;0.0;;;;100;
62669;2016-04-21 00:00:00;4640.0;4640.0;2000;0.0;;;;400;
63257;2019-05-14 00:00:00;7869.0;7869.0;605;0.0;;;;100;
64311;2019-04-05 00:00:00;5960.0;5960.0;50;20.0;;;;500;
65843;2019-10-14 00:00:00;5880.0;5880.0;206;25.0;;;;200;
69294;2020-02-13 00:00:00;7416.0;7416.0;973;20.0;;;;500;
71514;2020-09-08 00:00:00;20010.0;20010.0;1227;25.0;;;;200;
73011;2020-11-11 00:00:00;24329.61;24329.61;1370;0.0;;;;600;
73835;2020-11-26 00:00:00;221734.0;221734.0;1000;0.0;;;;600;
79077;2021-11-18 00:00:00;8768.0;8768.0;705;20.0;;;;400;
107059;2025-10-07 00:00:00;176200.0;176200.0;449;20.0;;;;700;
108395;2025-12-09 00:00:00;175665.0;175665.0;2533;25.0;;;;700;
129176;2016-03-31 00:00:00;2438.0;2438.0;351;0.0;;;;100;
129178;2016-03-31 00:00:00;16602.0;16602.0;242;0.0;;;;100;
129181;2016-04-30 00:00:00;7286.0;7286.0;201;0.0;;;;100;
134444;2016-07-04 00:00:00;2925.0;2925.0;430;25.0;;;;200;
135026;2016-04-30 00:00:00;1886.0;1886.0;745;20.0;;;;100;
135027;2016-04-30 00:00:00;15027.2;15027.2;911;20.0;;;;100;
135028;2016-04-30 00:00:00;3180.0;3180.0;879;0.0;;;;100;
135029;2016-04-30 00:00:00;2036.0;2036.0;240;0.0;;;;100;
135030;2016-04-30 00:00:00;24504.0;24504.0;242;0.0;;;;100;
135032;2016-04-30 00:00:00;10115.0;10115.0;793;20.0;;;;100;
135033;2016-04-30 00:00:00;3180.0;3180.0;351;0.0;;;;100;
135034;2016-04-30 00:00:00;2881.0;2881.0;370;0.0;;;;100;
135035;2016-04-30 00:00:00;8338.0;8338.0;988;0.0;;;;100;si
135038;2016-06-21 00:00:00;6711.0;6711.0;201;0.0;;;;100;
135039;2016-06-21 00:00:00;36384.0;36384.0;745;20.0;;;;100;
135040;2016-06-21 00:00:00;34052.0;34052.0;911;20.0;;;;100;
135041;2016-06-21 00:00:00;11185.0;11185.0;410;25.0;;;;100;
135042;2016-06-21 00:00:00;29978.0;29978.0;410;25.0;;;;100;
135043;2016-06-21 00:00:00;2237.0;2237.0;879;0.0;;;;100;
135044;2016-06-21 00:00:00;25635.0;25635.0;793;20.0;;;;100;
135045;2016-06-21 00:00:00;4675.0;4675.0;240;0.0;;;;100;
135046;2016-06-21 00:00:00;2438.0;2438.0;351;0.0;;;;100;
135047;2016-06-21 00:00:00;20854.0;20854.0;242;0.0;;;;100;
135052;2016-04-25 00:00:00;23954.0;23954.0;171;0.0;;;;100;
135066;2016-04-27 00:00:00;4000.0;4000.0;1042;0.0;;;;400;
135070;2016-04-27 00:00:00;974.14;974.14;1370;0.0;;;;700;
135071;2016-04-28 00:00:00;222369.0;222369.0;2010;0.0;;;;100;
135072;2016-04-29 00:00:00;2850.0;2850.0;430;25.0;;;;200;
135073;2016-04-29 00:00:00;10130.0;10130.0;858;0.0;;;;400;
135077;2016-04-28 00:00:00;3580.0;3580.0;830;20.0;;;;400;
135080;2016-05-03 00:00:00;2116.8;2116.8;315;0.0;;;;400;
135081;2016-05-03 00:00:00;3356.25;3356.25;94;25.0;;;;400;
135082;2016-05-03 00:00:00;1058.4;1058.4;740;20.0;;;;400;
135083;2016-05-03 00:00:00;4934.25;4934.25;742;25.0;;;;400;
135085;2016-05-03 00:00:00;1058.4;1058.4;264;20.0;;;;400;
135086;2016-05-03 00:00:00;8471.82;8471.82;917;0.0;;;;400;
135087;2016-05-04 00:00:00;8584.5;8584.5;94;25.0;;;;400;
135088;2016-05-04 00:00:00;7368.2;7368.2;354;25.0;;;;400;
135090;2016-05-04 00:00:00;1260.8;1260.8;765;20.0;;;;400;
135091;2016-05-04 00:00:00;5161.8;5161.8;743;30.0;;;;400;
135093;2016-05-04 00:00:00;1260.8;1260.8;237;20.0;;;;400;
135094;2016-05-04 00:00:00;2116.8;2116.8;246;20.0;;;;400;
135095;2016-05-04 00:00:00;14100.0;14100.0;1042;0.0;;;;400;
135098;2016-05-05 00:00:00;5209.4;5209.4;638;25.0;;;;400;
135099;2016-05-05 00:00:00;1058.4;1058.4;942;20.0;;;;400;
135101;2016-04-21 00:00:00;3018.4;3018.4;932;20.0;;;;300;
135102;2016-04-21 00:00:00;3377.6;3377.6;192;20.0;;;;300;
135103;2016-04-22 00:00:00;3055.2;3055.2;529;20.0;;;;300;
135105;2016-04-22 00:00:00;1260.8;1260.8;925;20.0;;;;300;
135106;2016-04-22 00:00:00;3175.2;3175.2;819;20.0;;;;300;
135107;2016-04-22 00:00:00;3257.6;3257.6;848;20.0;;;;300;
135108;2016-04-22 00:00:00;1058.4;1058.4;804;20.0;;;;300;
135110;2016-04-22 00:00:00;2319.2;2319.2;571;20.0;;;;300;
135111;2016-04-22 00:00:00;1260.8;1260.8;1201;20.0;;;;300;
135112;2016-04-25 00:00:00;1260.8;1260.8;306;20.0;;;;300;
135113;2016-04-25 00:00:00;2174.25;2174.25;607;25.0;;;;300;
135115;2016-04-25 00:00:00;1058.4;1058.4;96;20.0;;;;300;
135116;2016-04-25 00:00:00;4058.6;4058.6;267;30.0;;;;300;
135117;2016-04-25 00:00:00;1260.8;1260.8;650;20.0;;;;300;
135119;2016-04-26 00:00:00;1260.8;1260.8;978;20.0;;;;300;
135120;2016-04-26 00:00:00;1182.0;1182.0;1324;25.0;;;;300;
135121;2016-04-26 00:00:00;1260.8;1260.8;854;20.0;;;;300;
135122;2016-04-26 00:00:00;1058.4;1058.4;403;20.0;;;;300;
135123;2016-04-26 00:00:00;1058.4;1058.4;807;20.0;;;;300;
135124;2016-04-26 00:00:00;1058.4;1058.4;964;20.0;;;;300;
135125;2016-04-29 00:00:00;4348.5;4348.5;607;25.0;;;;300;
135127;2016-04-27 00:00:00;2319.2;2319.2;555;0.0;;;;200;
135128;2016-04-27 00:00:00;3356.25;3356.25;414;25.0;;;;200;
135129;2016-04-28 00:00:00;5910.0;5910.0;842;0.0;;;;200;
135130;2016-04-28 00:00:00;2364.0;2364.0;636;25.0;;;;200;
135131;2016-04-28 00:00:00;2364.0;2364.0;430;25.0;;;;200;
135133;2016-04-28 00:00:00;13000.5;13000.5;1506;20.0;;;;200;
135134;2016-04-28 00:00:00;3377.6;3377.6;1073;20.0;;;;200;
135135;2016-04-28 00:00:00;6110.4;6110.4;936;20.0;;;;200;
135136;2016-04-28 00:00:00;5696.8;5696.8;275;20.0;;;;200;
135139;2016-04-29 00:00:00;3782.4;3782.4;414;25.0;;;;200;si
135140;2016-04-30 00:00:00;1260.8;1260.8;479;20.0;;;;200;
135141;2016-04-30 00:00:00;2319.2;2319.2;48;20.0;;;;200;
135142;2016-04-30 00:00:00;1260.8;1260.8;50;20.0;;;;200;
135143;2016-04-30 00:00:00;1380.0;1380.0;275;20.0;;;;200;
135145;2016-04-30 00:00:00;3257.6;3257.6;749;20.0;;;;200;
135146;2016-04-30 00:00:00;2364.0;2364.0;414;25.0;;;;200;
135152;2016-04-19 00:00:00;1182.0;1182.0;94;25.0;;;;400;
135155;2016-04-19 00:00:00;4412.8;4412.8;743;30.0;;;;400;
135158;2016-04-20 00:00:00;11032.0;11032.0;858;0.0;;;;400;
135159;2016-04-20 00:00:00;11032.0;11032.0;981;25.0;;;;400;
135160;2016-04-20 00:00:00;7700.0;7700.0;1042;0.0;;;;400;
135161;2016-04-21 00:00:00;10240.0;10240.0;769;20.0;;;;400;
135162;2016-04-21 00:00:00;1260.8;1260.8;942;20.0;;;;400;
135163;2016-04-21 00:00:00;2116.8;2116.8;971;20.0;;;;400;
135164;2016-04-21 00:00:00;3412.0;3412.0;1210;0.0;;;;400;
135165;2016-04-21 00:00:00;2364.0;2364.0;94;25.0;;;;400;
135166;2016-04-22 00:00:00;3055.2;3055.2;790;20.0;;;;400;
135168;2016-04-22 00:00:00;4032.0;4032.0;778;20.0;;;;400;
135171;2016-04-22 00:00:00;1260.8;1260.8;747;20.0;;;;400;
135172;2016-04-22 00:00:00;3494.4;3494.4;743;30.0;;;;400;
135174;2016-04-22 00:00:00;1260.8;1260.8;342;20.0;;;;400;
135175;2016-04-22 00:00:00;2174.25;2174.25;262;25.0;;;;400;
135181;2016-04-05 00:00:00;1510.0;1510.0;259;20.0;;;;500;
135183;2016-04-14 00:00:00;6116.25;6116.25;842;0.0;;;;200;
135184;2016-04-06 00:00:00;178673.0;178673.0;2010;0.0;;;;100;
135189;2016-04-12 00:00:00;2600.0;2600.0;605;0.0;;;;100;
135191;2016-04-14 00:00:00;41354.0;41354.0;2010;0.0;;;;100;
135192;2016-04-14 00:00:00;3400.0;3400.0;858;0.0;;;;400;
135193;2016-04-14 00:00:00;2850.0;2850.0;430;25.0;;;;200;
135194;2016-04-14 00:00:00;3650.0;3650.0;989;0.0;;;;400;
135196;2016-04-14 00:00:00;4681.0;4681.0;816;25.0;;;;200;
135198;2016-04-20 00:00:00;3780.0;3780.0;1370;0.0;;;;700;
135199;2016-04-21 00:00:00;3021.87;3021.87;509;20.0;;;;100;
135201;2016-04-07 00:00:00;1260.8;1260.8;527;20.0;;;;500;
135202;2016-04-07 00:00:00;1260.8;1260.8;1200;0.0;;;;500;
135204;2016-04-07 00:00:00;3175.2;3175.2;56;20.0;;;;500;
135205;2016-04-07 00:00:00;1058.4;1058.4;973;20.0;;;;500;
135207;2016-04-06 00:00:00;2116.8;2116.8;301;20.0;;;;300;
135208;2016-04-07 00:00:00;1260.8;1260.8;831;20.0;;;;500;
135209;2016-04-08 00:00:00;2116.8;2116.8;101;20.0;;;;500;
135210;2016-04-08 00:00:00;5659.2;5659.2;282;20.0;;;;500;
135211;2016-04-08 00:00:00;2521.6;2521.6;213;20.0;;;;500;
135213;2016-04-11 00:00:00;3257.6;3257.6;631;20.0;;;;500;
135214;2016-04-11 00:00:00;1260.8;1260.8;694;20.0;;;;500;
135216;2016-04-11 00:00:00;2319.2;2319.2;363;20.0;;;;500;
135218;2016-04-11 00:00:00;2319.2;2319.2;39;20.0;;;;500;
135219;2016-04-11 00:00:00;2388.0;2388.0;58;20.0;;;;500;
135221;2016-04-12 00:00:00;1984.5;1984.5;1516;20.0;;;;500;
135222;2016-04-12 00:00:00;2319.2;2319.2;131;20.0;;;;500;
135223;2016-04-12 00:00:00;2521.6;2521.6;117;20.0;;;;500;
135224;2016-04-12 00:00:00;1260.8;1260.8;447;20.0;;;;500;
135226;2017-01-23 00:00:00;7840.0;7840.0;556;0.0;;;;100;
135227;2017-01-23 00:00:00;2030.0;2030.0;793;20.0;;;;100;
135228;2017-01-23 00:00:00;2292.0;2292.0;879;0.0;;;;100;
135229;2017-01-23 00:00:00;23992.0;23992.0;240;0.0;;;;100;
135230;2017-01-23 00:00:00;2584.0;2584.0;724;0.0;;;;100;
135231;2017-01-23 00:00:00;13360.0;13360.0;2120;0.0;;;;100;
135232;2017-01-23 00:00:00;2158.0;2158.0;988;0.0;;;;100;
135234;2017-01-23 00:00:00;3632.0;3632.0;242;0.0;;;;100;
135235;2017-01-23 00:00:00;2584.0;2584.0;708;0.0;;;;100;
135236;2017-01-23 00:00:00;4346.0;4346.0;1240;0.0;;;;100;
135238;2017-03-01 00:00:00;10907.0;10907.0;2100;0.0;;;;100;
135239;2017-02-28 00:00:00;7113.0;7113.0;201;0.0;;;;100;
135240;2017-02-28 00:00:00;20449.0;20449.0;745;20.0;;;;100;
135241;2017-02-28 00:00:00;10448.0;10448.0;240;0.0;;;;100;
135242;2017-02-28 00:00:00;4029.0;4029.0;988;0.0;;;;100;
135243;2017-02-28 00:00:00;2233.0;2233.0;793;20.0;;;;100;
135244;2017-02-28 00:00:00;13854.0;13854.0;911;20.0;;;;100;
135245;2017-02-28 00:00:00;2842.0;2842.0;724;0.0;;;;100;
135246;2017-02-28 00:00:00;2608.0;2608.0;351;0.0;;;;100;
135248;2017-02-28 00:00:00;13560.0;13560.0;242;0.0;;;;100;
135251;2017-05-08 00:00:00;1232.0;1232.0;940;20.0;;;;100;
135253;2017-05-08 00:00:00;-240.0;-240.0;15;20.0;;;;100;
135256;2017-05-09 00:00:00;6376.0;6376.0;70;20.0;;;;100;
135257;2017-05-09 00:00:00;1232.0;1232.0;416;20.0;;;;100;
135258;2017-05-10 00:00:00;24000.0;24000.0;573;25.0;;;;100;
135259;2017-05-10 00:00:00;2320.0;2320.0;334;20.0;;;;100;
135261;2017-05-10 00:00:00;1232.0;1232.0;485;20.0;;;;100;
135263;2017-05-11 00:00:00;2464.0;2464.0;940;20.0;;;;100;
135264;2017-05-11 00:00:00;10096.0;10096.0;156;0.0;;;;100;
135265;2017-05-11 00:00:00;7105.0;7105.0;255;0.0;;;;100;
135266;2017-05-11 00:00:00;8058.0;8058.0;803;0.0;;;;100;
135267;2017-05-11 00:00:00;18322.0;18322.0;618;0.0;;;;100;
135268;2017-05-11 00:00:00;5216.0;5216.0;373;0.0;;;;100;
135269;2017-05-11 00:00:00;2655.0;2655.0;373;0.0;;;;100;
135270;2017-05-12 00:00:00;2704.0;2704.0;41;20.0;;;;100;
135271;2017-05-12 00:00:00;1232.0;1232.0;940;20.0;;;;100;
135278;2016-04-06 00:00:00;2116.8;2116.8;907;20.0;;;;100;
135279;2016-04-06 00:00:00;1058.4;1058.4;15;20.0;;;;100;
135280;2016-04-06 00:00:00;4840.8;4840.8;485;20.0;;;;100;
135284;2016-04-07 00:00:00;4412.8;4412.8;127;30.0;;;;100;
135285;2016-04-07 00:00:00;12456.0;12456.0;156;0.0;;;;100;si
135286;2016-04-07 00:00:00;8131.0;8131.0;255;0.0;;;;100;
135287;2016-04-07 00:00:00;3220.8;3220.8;676;20.0;;;;100;
135288;2016-04-07 00:00:00;2438.0;2438.0;373;0.0;;;;100;
135290;2016-04-08 00:00:00;992.25;992.25;63;25.0;;;;100;
135291;2016-04-08 00:00:00;1058.4;1058.4;65;20.0;;;;100;
135296;2016-04-12 00:00:00;3303.0;3303.0;605;0.0;;;;100;
135297;2016-04-12 00:00:00;1472.0;1472.0;448;20.0;;;;100;
135299;2016-04-13 00:00:00;2116.8;2116.8;416;20.0;;;;100;
135351;2016-04-07 00:00:00;7586.88;7586.88;1000;0.0;;;;700;
135352;2016-04-15 00:00:00;87162.0;87162.0;1000;0.0;;;;700;
135353;2016-04-20 00:00:00;94674.99;94674.99;1000;0.0;;;;700;
135354;2016-04-21 00:00:00;47903.31;47903.31;1000;0.0;;;;700;
135355;2016-04-22 00:00:00;14738.6;14738.6;1000;0.0;;;;700;
135356;2016-04-25 00:00:00;48958.2;48958.2;1000;0.0;;;;700;
135357;2016-04-30 00:00:00;179437.6;179437.6;1000;0.0;;;;700;
135358;2016-05-03 00:00:00;111679.31;111679.31;1000;0.0;;;;700;
135360;2016-05-18 00:00:00;45475.79;45475.79;1000;0.0;;;;700;
135362;2016-05-13 00:00:00;87679.04;87679.04;1000;0.0;;;;700;
135363;2016-05-18 00:00:00;87162.0;87162.0;1000;0.0;;;;700;
135365;2016-05-23 00:00:00;39305.64;39305.64;1000;0.0;;;;700;
135366;2016-05-26 00:00:00;94036.0;94036.0;1000;0.0;;;;700;
135367;2016-05-27 00:00:00;2582.7;2582.7;1000;0.0;;;;700;
135369;2016-06-01 00:00:00;37185.77;37185.77;1000;0.0;;;;700;
135370;2016-06-07 00:00:00;61724.8;61724.8;1000;0.0;;;;700;
135371;2016-06-08 00:00:00;88004.98;88004.98;1000;0.0;;;;700;
135372;2016-06-09 00:00:00;22082.38;22082.38;1000;0.0;;;;700;
135373;2016-06-14 00:00:00;20091.12;20091.12;1000;0.0;;;;700;
135374;2016-06-19 00:00:00;78215.18;78215.18;1000;0.0;;;;700;
135401;2016-03-31 00:00:00;1260.8;1260.8;790;20.0;;;;400;
135405;2016-04-05 00:00:00;1182.0;1182.0;94;25.0;;;;400;
135406;2016-04-05 00:00:00;2116.8;2116.8;666;20.0;;;;400;
135408;2016-04-05 00:00:00;1260.8;1260.8;218;20.0;;;;400;
135409;2016-04-05 00:00:00;1260.8;1260.8;43;20.0;;;;400;
135410;2016-04-05 00:00:00;1058.4;1058.4;290;20.0;;;;400;
135413;2016-04-05 00:00:00;1260.8;1260.8;223;0.0;;;;400;
135414;2016-03-31 00:00:00;5392.0;5392.0;605;0.0;;;;100;
135418;2016-04-05 00:00:00;6160.0;6160.0;743;30.0;;;;400;
135420;2016-04-05 00:00:00;1260.8;1260.8;215;20.0;;;;400;
135421;2016-04-05 00:00:00;202.0;202.0;953;20.0;;;;200;
135423;2016-04-06 00:00:00;8200.0;8200.0;1042;0.0;;;;400;
135426;2016-03-29 00:00:00;2116.8;2116.8;1158;20.0;;;;300;
135427;2016-03-29 00:00:00;1260.8;1260.8;1241;20.0;;;;300;
135428;2016-03-30 00:00:00;5888.0;5888.0;1231;0.0;;;;300;
135429;2016-03-30 00:00:00;3580.0;3580.0;925;20.0;;;;300;
135431;2016-03-30 00:00:00;3580.0;3580.0;924;20.0;;;;300;
135432;2016-03-30 00:00:00;2521.6;2521.6;327;20.0;;;;300;
135433;2016-03-30 00:00:00;1058.4;1058.4;403;20.0;;;;300;
135436;2016-03-31 00:00:00;3377.6;3377.6;239;20.0;;;;300;
135437;2016-03-31 00:00:00;2116.8;2116.8;857;20.0;;;;300;
135438;2016-03-31 00:00:00;3175.2;3175.2;923;20.0;;;;300;
135440;2016-03-31 00:00:00;1058.4;1058.4;854;20.0;;;;300;
135441;2016-03-31 00:00:00;1260.8;1260.8;883;0.0;;;;300;
135444;2016-03-31 00:00:00;5292.0;5292.0;819;20.0;;;;300;
135445;2016-03-31 00:00:00;1260.8;1260.8;571;20.0;;;;300;
135446;2016-03-31 00:00:00;1058.4;1058.4;952;20.0;;;;300;
135447;2016-03-31 00:00:00;992.25;992.25;755;20.0;;;;300;
135449;2016-03-31 00:00:00;1058.4;1058.4;239;20.0;;;;300;
135452;2016-04-11 00:00:00;1960.0;1960.0;834;20.0;;;;300;
135453;2016-04-11 00:00:00;1058.4;1058.4;239;20.0;;;;300;
135454;2016-04-11 00:00:00;1260.8;1260.8;537;20.0;;;;300;
135455;2016-04-11 00:00:00;2116.8;2116.8;40;20.0;;;;300;
135457;2016-04-11 00:00:00;1260.8;1260.8;220;20.0;;;;300;
135459;2016-04-12 00:00:00;1058.4;1058.4;978;20.0;;;;300;
135462;2016-04-12 00:00:00;1058.4;1058.4;964;20.0;;;;300;
135463;2016-04-13 00:00:00;1058.4;1058.4;192;20.0;;;;300;
135468;2016-04-14 00:00:00;2116.8;2116.8;239;20.0;;;;300;
135470;2016-04-14 00:00:00;2116.8;2116.8;857;20.0;;;;300;
135474;2016-04-15 00:00:00;2364.0;2364.0;607;25.0;;;;300;
135477;2016-04-04 00:00:00;1260.8;1260.8;973;20.0;;;;500;
135478;2016-04-04 00:00:00;2521.6;2521.6;162;20.0;;;;200;
135479;2016-04-04 00:00:00;1260.8;1260.8;709;20.0;;;;300;
135480;2016-04-04 00:00:00;1260.8;1260.8;96;20.0;;;;300;
135481;2016-04-04 00:00:00;1960.0;1960.0;259;20.0;;;;500;
135484;2016-04-05 00:00:00;1058.4;1058.4;1158;20.0;;;;300;
135485;2016-04-05 00:00:00;1058.4;1058.4;403;20.0;;;;300;
135486;2016-04-05 00:00:00;1058.4;1058.4;978;20.0;;;;300;
135488;2016-04-06 00:00:00;2521.6;2521.6;893;20.0;;;;300;
135491;2016-04-07 00:00:00;3175.2;3175.2;857;20.0;;;;300;
135492;2016-04-07 00:00:00;1058.4;1058.4;923;20.0;;;;300;
135493;2016-04-07 00:00:00;2319.2;2319.2;1326;25.0;;;;300;
135494;2016-04-07 00:00:00;1996.8;1996.8;854;20.0;;;;300;
135498;2016-04-08 00:00:00;1260.8;1260.8;571;20.0;;;;300;
135499;2016-04-08 00:00:00;3580.0;3580.0;834;20.0;;;;300;
135500;2016-04-08 00:00:00;4348.5;4348.5;607;25.0;;;;300;
135501;2016-05-03 00:00:00;1058.4;1058.4;566;20.0;;;;200;
135502;2016-05-03 00:00:00;2521.6;2521.6;555;0.0;;;;200;si
135504;2016-05-03 00:00:00;5254.4;5254.4;749;20.0;;;;200;
135505;2016-05-03 00:00:00;4638.4;4638.4;2004;20.0;;;;200;
135506;2016-05-03 00:00:00;992.25;992.25;842;0.0;;;;200;
135507;2016-05-03 00:00:00;1260.8;1260.8;689;20.0;;;;200;
135508;2016-05-04 00:00:00;129000.0;129000.0;231;30.0;;;;200;
135511;2016-05-05 00:00:00;2364.0;2364.0;430;25.0;;;;200;
135512;2016-05-05 00:00:00;1996.8;1996.8;479;20.0;;;;200;
135513;2016-05-05 00:00:00;4436.0;4436.0;465;20.0;;;;200;
135514;2016-05-05 00:00:00;11484.0;11484.0;299;25.0;;;;200;
135515;2016-05-05 00:00:00;4728.0;4728.0;414;25.0;;;;200;
135516;2016-05-05 00:00:00;2319.2;2319.2;555;0.0;;;;200;
135517;2016-05-05 00:00:00;2174.25;2174.25;851;20.0;;;;200;
135518;2016-05-06 00:00:00;3377.6;3377.6;929;20.0;;;;200;
135519;2016-05-06 00:00:00;1058.4;1058.4;928;20.0;;;;200;
135520;2016-05-06 00:00:00;1260.8;1260.8;48;20.0;;;;200;
135521;2016-05-06 00:00:00;3175.2;3175.2;50;20.0;;;;200;
135522;2016-05-06 00:00:00;6751.55;6751.55;34;35.0;;;;200;
135523;2016-05-06 00:00:00;4638.4;4638.4;1073;20.0;;;;200;
135524;2016-05-06 00:00:00;2521.6;2521.6;936;20.0;;;;200;
135525;2016-05-06 00:00:00;2116.8;2116.8;275;20.0;;;;200;
135526;2016-05-17 00:00:00;2364.0;2364.0;636;25.0;;;;200;
135527;2016-05-17 00:00:00;2364.0;2364.0;636;25.0;;;;200;
135528;2016-05-17 00:00:00;2364.0;2364.0;430;25.0;;;;200;
135530;2016-05-17 00:00:00;2319.2;2319.2;689;20.0;;;;200;
135531;2016-05-17 00:00:00;2319.2;2319.2;423;20.0;;;;200;
135532;2016-05-17 00:00:00;1260.8;1260.8;749;20.0;;;;200;
135533;2016-05-18 00:00:00;3657.75;3657.75;1512;25.0;;;;200;
135534;2016-05-18 00:00:00;3580.0;3580.0;936;20.0;;;;200;
135535;2016-05-18 00:00:00;1058.4;1058.4;929;20.0;;;;200;
135536;2016-05-18 00:00:00;3055.2;3055.2;555;20.0;;;;200;
135537;2016-05-18 00:00:00;7108.5;7108.5;288;20.0;;;;200;
135538;2016-05-18 00:00:00;6333.0;6333.0;414;25.0;;;;200;
135539;2016-05-19 00:00:00;3496.8;3496.8;465;20.0;;;;200;
135541;2016-05-19 00:00:00;995.0;995.0;345;0.0;;;;200;
135542;2016-05-20 00:00:00;2116.8;2116.8;25;20.0;;;;500;
135543;2016-05-20 00:00:00;6930.3;6930.3;34;35.0;;;;200;
135544;2016-05-20 00:00:00;4348.5;4348.5;1506;20.0;;;;200;
135545;2016-05-20 00:00:00;6220.5;6220.5;851;25.0;;;;200;
135546;2016-05-23 00:00:00;3546.0;3546.0;430;25.0;;;;200;
135548;2016-05-23 00:00:00;2521.6;2521.6;50;20.0;;;;200;
135549;2016-05-23 00:00:00;1058.4;1058.4;48;20.0;;;;200;
135550;2016-05-23 00:00:00;2319.2;2319.2;212;20.0;;;;200;
135553;2016-05-05 00:00:00;14543.75;14543.75;769;20.0;;;;400;
135554;2016-05-05 00:00:00;5292.0;5292.0;1330;20.0;;;;400;
135557;2016-05-06 00:00:00;1260.8;1260.8;342;20.0;;;;400;
135558;2016-05-06 00:00:00;1260.8;1260.8;264;20.0;;;;400;
135563;2016-05-06 00:00:00;1260.8;1260.8;790;20.0;;;;400;
135564;2016-05-06 00:00:00;1260.8;1260.8;789;20.0;;;;400;
135565;2016-05-09 00:00:00;2521.6;2521.6;666;20.0;;;;400;
135566;2016-05-09 00:00:00;2640.8;2640.8;314;20.0;;;;400;
135567;2016-05-09 00:00:00;-1715.0;-1715.0;638;30.0;;;;400;
135568;2016-05-09 00:00:00;3377.6;3377.6;43;20.0;;;;400;
135569;2016-05-09 00:00:00;2116.8;2116.8;290;20.0;;;;400;
135570;2016-05-09 00:00:00;2206.4;2206.4;291;30.0;;;;400;
135571;2016-05-09 00:00:00;2521.6;2521.6;30;20.0;;;;400;
135573;2016-05-09 00:00:00;5516.0;5516.0;743;30.0;;;;400;
135574;2016-05-09 00:00:00;8700.0;8700.0;1042;0.0;;;;400;
135577;2016-04-27 00:00:00;2319.2;2319.2;893;20.0;;;;300;
135579;2016-04-27 00:00:00;3580.0;3580.0;834;20.0;;;;300;
135581;2016-04-28 00:00:00;1058.4;1058.4;857;20.0;;;;300;
135583;2016-04-28 00:00:00;1260.8;1260.8;1326;25.0;;;;300;
135586;2016-04-29 00:00:00;3175.2;3175.2;925;20.0;;;;300;
135588;2016-04-29 00:00:00;2319.2;2319.2;834;20.0;;;;300;
