IdSucursal;NroPago;LineaPago;FormaPago;ImportePago;Observaciones
2;187316.0;2;Rezago;5800.0;
2;187317.0;1;Efectivo;25460.0;
2;187318.0;1;Efectivo;10000.0;
2;187320.0;1;Efectivo;6800.0;
2;187320.0;2;Rezago;5800.0;
2;187321.0;1;Efectivo;45820.0;
2;187321.0;2;Rezago;2900.0;
2;187325.0;1;Efectivo;20000.0;
2;187325.0;2;Rezago;18300.0;
2;187326.0;1;Efectivo;27950.0;
2;187326.0;2;Rezago;5400.0;
2;187328.0;1;Efectivo;25250.0;
2;187328.0;2;Rezago;8100.0;
2;187330.0;1;Rezago;2700.0;
2;187331.0;1;Efectivo;5000.0;
2;187332.0;1;Efectivo;10000.0;
2;187333.0;1;Efectivo;450.0;
2;187333.0;2;Cheque;30000.0;
2;187334.0;1;Efectivo;12000.0;
2;187334.0;2;Rezago;2700.0;
2;187336.0;1;Efectivo;127450.0;
2;187337.0;1;Efectivo;14000.0;
2;187340.0;1;Efectivo;26680.0;
2;187340.0;2;Rezago;5800.0;
2;187341.0;1;Efectivo;50350.0;
2;187343.0;1;Efectivo;10000.0;
2;187344.0;1;Efectivo;19430.0;
2;187345.0;1;Efectivo;14550.0;
2;187345.0;2;Cheque;11000.0;
2;187346.0;1;Efectivo;5000.0;
2;187346.0;2;Rezago;2900.0;
2;187347.0;1;Efectivo;30000.0;
2;187349.0;1;Efectivo;5000.0;
2;187350.0;1;Efectivo;8810.0;
2;187367.0;1;Cheque;2726114.0;
2;187368.0;1;Efectivo;224000.0;
2;187368.0;2;Cheque;546410.0;
2;187369.0;1;Efectivo;87500.0;
2;187374.0;1;Efectivo;11418.25;
2;187376.0;1;Efectivo;23000.0;
2;187377.0;1;Efectivo;40000.0;
2;187377.0;2;Rezago;5800.0;
2;187378.0;1;Efectivo;4000.0;
2;187379.0;1;Efectivo;11272.0;
2;187380.0;1;Efectivo;13492.0;
2;187380.0;2;Rezago;2700.0;
2;187382.0;1;Efectivo;20000.0;
2;187382.0;2;Rezago;2900.0;
2;187384.0;1;Efectivo;13492.0;
2;187384.0;2;Rezago;2700.0;
2;187385.0;1;Rezago;4000.0;
2;187386.0;1;Efectivo;30448.0;
2;187387.0;1;Efectivo;12500.0;
2;187387.0;2;Rezago;2700.0;
2;187388.0;1;Efectivo;14420.0;
2;187388.0;2;Rezago;2900.0;
2;187390.0;1;Efectivo;19433.0;
2;187391.0;1;Efectivo;13338.0;
2;187391.0;2;Rezago;2900.0;
2;187392.0;1;Cheque;24998.46;
2;187393.0;1;Efectivo;20000.0;
2;187394.0;1;Rezago;16238.0;
2;187396.0;1;Efectivo;21650.0;
2;187396.0;2;Rezago;2900.0;
2;187397.0;1;Efectivo;25740.0;
2;187397.0;2;Rezago;4800.0;
2;187399.0;1;Efectivo;17828.0;
2;187399.0;2;Rezago;2900.0;
2;187401.0;1;Efectivo;20000.0;
2;187402.0;1;Rezago;8700.0;
2;187402.0;2;Cheque;98165.25;
2;187403.0;1;Efectivo;101000.0;
2;187404.0;1;Efectivo;20000.0;
2;187405.0;1;Efectivo;7540.0;
2;187405.0;2;Rezago;8700.0;
2;187407.0;1;Efectivo;10000.0;
2;187407.0;2;Rezago;2900.0;
2;187408.0;1;Efectivo;20750.0;
2;187409.0;1;Efectivo;19450.0;
2;187410.0;1;Efectivo;15000.0;
2;187411.0;1;Efectivo;34010.0;
2;187411.0;2;Rezago;14500.0;
2;187412.0;1;Efectivo;73530.0;
2;187413.0;1;Efectivo;19450.0;
2;187414.0;1;Efectivo;41515.0;
2;187415.0;1;Efectivo;6000.0;
2;187416.0;1;Cheque;4000.0;
2;187417.0;1;Efectivo;6775.0;
2;187417.0;2;Rezago;2900.0;
2;187418.0;1;Efectivo;19450.0;
2;187419.0;1;Efectivo;19500.0;
2;187421.0;1;Efectivo;14950.0;
2;187421.0;2;Rezago;5800.0;
2;187422.0;1;Efectivo;81000.0;
2;187422.0;2;Rezago;11600.0;
2;187423.0;1;Efectivo;30000.0;
2;187424.0;1;Efectivo;16250.0;
2;187426.0;1;Efectivo;17320.0;
2;187427.0;1;Efectivo;32480.0;
2;187428.0;1;Efectivo;19440.0;
2;187429.0;1;Efectivo;10000.0;
2;187431.0;1;Efectivo;17320.0;
2;187432.0;1;Efectivo;46662.0;
2;187435.0;1;Efectivo;10640.0;
2;187436.0;1;Efectivo;4000.0;
2;187437.0;1;Efectivo;14420.0;
2;187437.0;2;Rezago;2900.0;
2;187438.0;1;Efectivo;11120.0;
2;187440.0;1;Efectivo;8300.0;
2;187440.0;2;Cheque;4700.0;
2;187442.0;1;Efectivo;4000.0;
2;187443.0;1;Efectivo;12030.0;
2;187443.0;2;Rezago;8700.0;
2;187444.0;1;Efectivo;17320.0;
2;187445.0;1;Efectivo;17320.0;
2;187450.0;1;Efectivo;7830.0;
2;187501.0;1;Efectivo;6000.0;
2;187501.0;2;Rezago;6500.0;
2;187503.0;1;Efectivo;11000.0;
2;187508.0;1;Efectivo;32384.0;
2;187510.0;1;Efectivo;13492.0;
2;187510.0;2;Rezago;2700.0;
2;187513.0;1;Efectivo;47900.0;
2;187513.0;2;Rezago;9400.0;
2;187515.0;1;Efectivo;15000.0;
2;187515.0;2;Rezago;2700.0;
2;187516.0;1;Efectivo;18165.0;
2;187518.0;1;Efectivo;10792.0;
2;187518.0;2;Rezago;5400.0;
2;187519.0;1;Efectivo;10790.0;
2;187519.0;2;Rezago;5400.0;
2;187520.0;1;Rezago;5606.0;
2;187522.0;1;Rezago;5400.0;
2;187523.0;1;Efectivo;10000.0;
2;187526.0;1;Efectivo;27660.0;
2;187526.0;2;Rezago;2700.0;
2;187527.0;1;Efectivo;13500.0;
2;187527.0;2;Rezago;2700.0;
2;187528.0;1;Efectivo;10800.0;
2;187528.0;2;Rezago;5400.0;
2;187530.0;1;Efectivo;10000.0;
2;187533.0;1;Efectivo;23650.0;
2;187534.0;1;Efectivo;7000.0;
2;187534.0;2;Rezago;2700.0;
2;187535.0;1;Efectivo;13400.0;
2;187536.0;1;Efectivo;16676.0;
2;187536.0;2;Rezago;2700.0;
2;187538.0;1;Efectivo;14472.0;
2;187539.0;1;Efectivo;15000.0;
2;187540.0;1;Efectivo;16200.0;
2;187541.0;1;Efectivo;20000.0;
2;187542.0;1;Efectivo;15000.0;
2;187542.0;2;Rezago;5800.0;
2;187544.0;1;Efectivo;18165.0;
2;187545.0;1;Efectivo;28545.0;
2;187546.0;1;Efectivo;6000.0;
2;187547.0;1;Rezago;6900.0;
2;187547.0;2;Cheque;58840.0;
2;187548.0;1;Efectivo;10000.0;
2;187549.0;1;Efectivo;14000.0;
2;187550.0;1;Efectivo;16200.0;
2;187551.0;1;Efectivo;50000.0;
2;187552.0;1;Efectivo;28200.0;
2;187553.0;1;Efectivo;27750.0;
2;187553.0;2;Rezago;2700.0;
2;187554.0;1;Rezago;8100.0;
2;187555.0;1;Efectivo;10070.0;
2;187555.0;2;Rezago;8100.0;
2;187556.0;1;Efectivo;7080.0;
2;187556.0;2;Rezago;8100.0;
2;187558.0;1;Efectivo;10000.0;
2;187559.0;1;Efectivo;10000.0;
2;187559.0;2;Rezago;2700.0;
2;187561.0;1;Efectivo;16150.0;
2;187561.0;2;Rezago;10800.0;
2;187562.0;1;Efectivo;18170.0;
2;187563.0;1;Efectivo;25000.0;
2;187565.0;1;Efectivo;29000.0;
2;187566.0;1;Efectivo;40000.0;
2;187568.0;1;Cheque;38750.0;
2;187570.0;1;Efectivo;10790.0;
2;187570.0;2;Rezago;5400.0;
2;187572.0;1;Efectivo;13490.0;
2;187572.0;2;Rezago;2700.0;
2;187574.0;1;Efectivo;10000.0;
2;187575.0;1;Rezago;10800.0;
2;187575.0;2;Cheque;20000.0;
2;187576.0;1;Efectivo;30000.0;
2;187577.0;1;Efectivo;5000.0;
2;187578.0;1;Efectivo;12480.0;
2;187578.0;2;Rezago;2700.0;
2;187580.0;1;Efectivo;12000.0;
2;187581.0;1;Efectivo;33630.0;
2;187581.0;2;Rezago;2700.0;
2;187585.0;1;Efectivo;220000.0;
2;187586.0;1;Efectivo;30000.0;
2;187587.0;1;Efectivo;25000.0;
2;187587.0;2;Rezago;5400.0;
2;187587.0;3;Cheque;35000.0;
2;187588.0;1;Efectivo;20000.0;
2;187588.0;2;Rezago;2700.0;
2;187590.0;1;Efectivo;39500.0;
2;187590.0;2;Rezago;2700.0;
2;187591.0;1;Efectivo;55120.0;
2;187592.0;1;Efectivo;54500.0;
2;187593.0;1;Efectivo;12765.0;
2;187593.0;2;Rezago;5400.0;
2;187594.0;1;Efectivo;14880.0;
2;187594.0;2;Rezago;4500.0;
2;187595.0;1;Efectivo;150000.0;
2;187598.0;1;Efectivo;104280.0;
2;187599.0;1;Efectivo;23340.0;
2;187599.0;2;Rezago;31800.0;
2;187600.0;1;Efectivo;20000.0;
2;187601.0;1;Efectivo;1760.0;
2;187601.0;2;Rezago;2940.0;
2;187601.0;3;Cheque;26234.0;
2;187602.0;1;Efectivo;15000.0;
2;187603.0;1;Efectivo;20000.0;
2;187604.0;1;Efectivo;17320.0;
2;187605.0;1;Efectivo;20000.0;
2;187606.0;1;Efectivo;8000.0;
2;187607.0;1;Efectivo;10440.0;
2;187607.0;2;Rezago;5800.0;
2;187608.0;1;Efectivo;22000.0;
2;187609.0;1;Efectivo;54600.0;
2;187610.0;1;Efectivo;60000.0;
2;187611.0;1;Efectivo;10000.0;
2;187612.0;1;Efectivo;15000.0;
2;187613.0;1;Efectivo;50000.0;
2;187613.0;2;Mercaderia;1300.0;
2;187614.0;1;Efectivo;30000.0;
2;187614.0;2;Cheque;2900.0;
2;187618.0;1;Efectivo;16500.0;
2;187618.0;2;Rezago;2930.0;
2;187619.0;1;Efectivo;30000.0;
2;187619.0;2;Rezago;8700.0;
2;187619.0;3;Cheque;65000.0;
2;187620.0;1;Efectivo;30000.0;
2;187620.0;2;Rezago;2900.0;
2;187621.0;1;Efectivo;90480.0;
2;187621.0;2;Rezago;32700.0;
2;187622.0;1;Efectivo;33060.0;
2;187622.0;2;Rezago;5800.0;
2;187623.0;1;Rezago;65400.0;
2;187625.0;1;Efectivo;151300.0;
2;187626.0;1;Efectivo;20000.0;
2;187627.0;1;Efectivo;10000.0;
2;187628.0;1;Efectivo;16500.0;
2;187628.0;2;Rezago;2700.0;
2;187629.0;1;Efectivo;10000.0;
2;187630.0;1;Efectivo;10000.0;
2;187631.0;1;Efectivo;40700.0;
2;187632.0;1;Efectivo;2800.0;
2;187632.0;2;Rezago;8700.0;
2;187633.0;1;Efectivo;10000.0;
2;187634.0;1;Efectivo;7780.0;
2;187637.0;1;Efectivo;14420.0;
2;187637.0;2;Rezago;2900.0;
2;187638.0;1;Rezago;2900.0;
2;187641.0;1;Efectivo;19200.0;
2;187641.0;2;Rezago;5800.0;
2;187642.0;1;Efectivo;46670.0;
2;187642.0;2;Rezago;8700.0;
2;187643.0;1;Efectivo;46996.0;
2;187643.0;2;Rezago;2900.0;
2;187644.0;1;Efectivo;17830.0;
2;187644.0;2;Rezago;2900.0;
2;187645.0;1;Efectivo;13108.0;
2;187645.0;2;Rezago;7700.0;
2;187646.0;1;Efectivo;34000.0;
2;187647.0;1;Efectivo;9360.0;
2;187648.0;1;Efectivo;14420.0;
2;187649.0;1;Efectivo;2820.0;
2;187649.0;2;Rezago;14500.0;
2;187650.0;1;Efectivo;3060.0;
2;187650.0;2;Rezago;5800.0;
2;187651.0;1;Efectivo;754.0;
2;187651.0;2;Rezago;16200.0;
2;187653.0;1;Efectivo;12300.0;
2;187653.0;2;Rezago;8100.0;
2;187654.0;1;Efectivo;16192.0;
2;187656.0;1;Efectivo;50000.0;
2;187658.0;1;Efectivo;10000.0;
2;187658.0;2;Rezago;5400.0;
2;187659.0;1;Efectivo;8576.0;
2;187659.0;2;Cheque;38752.0;
2;187660.0;1;Efectivo;20000.0;
2;187661.0;1;Efectivo;257047.0;
2;187661.0;2;Rezago;30000.0;
2;187661.0;3;Cheque;10761.0;
2;187662.0;1;Efectivo;49088.0;
2;187663.0;1;Cheque;446452.0;
2;187664.0;1;Efectivo;45376.0;
2;187664.0;2;Rezago;2700.0;
2;187665.0;1;Efectivo;90000.0;
2;187666.0;1;Efectivo;300000.0;
2;187666.0;2;Rezago;58000.0;
2;187666.0;3;Cheque;45301.0;
2;187667.0;1;Efectivo;22936.0;
2;187667.0;2;Rezago;5400.0;
2;187668.0;1;Efectivo;10000.0;
2;187669.0;1;Efectivo;102040.0;
2;187671.0;1;Efectivo;181650.0;
2;187672.0;1;Efectivo;103000.0;
2;187672.0;2;Rezago;33000.0;
2;187672.0;3;Cheque;154000.0;
2;187674.0;1;Efectivo;70000.0;
2;187677.0;1;Efectivo;20000.0;
2;187680.0;1;Efectivo;3652.0;
2;187680.0;2;Rezago;8700.0;
2;187680.0;3;Cheque;60000.0;
2;187682.0;1;Cheque;23000.0;
2;187684.0;1;Efectivo;10000.0;
2;187685.0;1;Efectivo;10000.0;
2;187686.0;1;Efectivo;405636.0;
2;187686.0;2;Rezago;64000.0;
2;187686.0;3;Cheque;57500.0;
2;187687.0;1;Efectivo;15000.0;
2;187688.0;1;Efectivo;32248.0;
2;187688.0;2;Rezago;5800.0;
2;187689.0;1;Efectivo;12000.0;
2;187690.0;1;Efectivo;10000.0;
2;187690.0;2;Rezago;8700.0;
2;187691.0;1;Efectivo;19400.0;
2;187691.0;2;Rezago;5800.0;
2;187692.0;1;Efectivo;14420.0;
2;187692.0;2;Rezago;2900.0;
2;187693.0;1;Efectivo;3648.0;
2;187693.0;2;Rezago;17400.0;
2;187694.0;1;Efectivo;160976.0;
2;187694.0;2;Rezago;30000.0;
2;187695.0;1;Efectivo;65450.0;
2;187696.0;1;Efectivo;6192.0;
2;187698.0;1;Efectivo;6000.0;
2;187699.0;1;Efectivo;31800.0;
2;187700.0;1;Efectivo;20000.0;
2;187726.0;1;Efectivo;27844.0;
2;187727.0;1;Efectivo;40760.0;
2;187727.0;2;Rezago;11000.0;
2;187728.0;1;Efectivo;26300.0;
2;187729.0;1;Efectivo;4000.0;
2;187730.0;1;Efectivo;28960.0;
2;187732.0;1;Efectivo;10000.0;
2;187733.0;1;Efectivo;24000.0;
2;187733.0;2;Rezago;27100.0;
2;187734.0;1;Efectivo;30000.0;
2;187737.0;1;Rezago;36000.0;
2;187738.0;1;Efectivo;20000.0;
2;187739.0;1;Efectivo;45000.0;
2;187741.0;1;Rezago;8100.0;
2;187741.0;2;Cheque;25000.0;
2;187742.0;1;Efectivo;13500.0;
2;187742.0;2;Rezago;2700.0;
2;187743.0;1;Efectivo;13500.0;
2;187743.0;2;Rezago;2700.0;
2;187744.0;1;Efectivo;10000.0;
2;187745.0;1;Efectivo;58000.0;
2;187746.0;1;Efectivo;20000.0;
2;187748.0;1;Rezago;12000.0;
2;187749.0;1;Efectivo;35000.0;
2;187751.0;1;Efectivo;100000.0;
2;187752.0;1;Efectivo;70000.0;
2;187752.0;2;Rezago;11600.0;
2;187753.0;1;Rezago;2900.0;
2;187755.0;1;Efectivo;16240.0;
2;187756.0;1;Efectivo;55000.0;
2;187757.0;1;Efectivo;28000.0;
2;187757.0;2;Rezago;5805.0;
2;187758.0;1;Efectivo;150000.0;
2;187759.0;1;Efectivo;100260.0;
2;187760.0;1;Cheque;45000.0;
2;187761.0;1;Efectivo;20000.0;
2;187762.0;1;Efectivo;10000.0;
2;187762.0;2;Rezago;10000.0;
2;187763.0;1;Efectivo;45070.0;
2;187763.0;2;Rezago;2900.0;
2;187764.0;1;Efectivo;40000.0;
2;187766.0;1;Efectivo;50000.0;
2;187766.0;2;Rezago;2900.0;
2;187767.0;1;Efectivo;10000.0;
2;187767.0;2;Rezago;2900.0;
2;187768.0;1;Efectivo;8000.0;
2;187769.0;1;Rezago;10000.0;
2;187771.0;1;Efectivo;38050.0;
2;187772.0;1;Efectivo;40000.0;
2;187773.0;1;Efectivo;45480.0;
2;187774.0;1;Efectivo;14000.0;
2;187774.0;2;Rezago;2900.0;
2;187775.0;1;Efectivo;47000.0;
2;187775.0;2;Rezago;19100.0;
2;187776.0;1;Efectivo;276795.0;
2;187777.0;1;Efectivo;100000.0;
2;187778.0;1;Efectivo;213800.0;
2;187779.0;1;Efectivo;184500.0;
2;187780.0;1;Efectivo;410085.0;
2;187780.0;2;Cheque;70629.0;
2;187783.0;1;Efectivo;327000.0;
2;187785.0;1;Efectivo;190000.0;
2;187785.0;2;Rezago;72500.0;
2;187787.0;1;Rezago;20000.0;
2;187799.0;1;Cheque;344000.0;
2;187800.0;1;Efectivo;10000.0;
2;187800.0;2;Rezago;59800.0;
2;187800.0;3;Cheque;27000.0;
2;187853.0;1;Efectivo;17320.0;
2;187857.0;1;Efectivo;24000.0;
2;187857.0;2;Rezago;11600.0;
2;187858.0;1;Rezago;2900.0;
2;187860.0;1;Efectivo;10000.0;
2;187865.0;1;Efectivo;14420.0;
2;187865.0;2;Rezago;2900.0;
2;187866.0;1;Rezago;2900.0;
2;187867.0;1;Efectivo;20000.0;
2;187869.0;1;Efectivo;10000.0;
2;187873.0;1;Efectivo;11476.0;
2;187873.0;2;Rezago;23200.0;
2;187874.0;1;Efectivo;9000.0;
2;187874.0;2;Rezago;2900.0;
2;187876.0;1;Efectivo;11035.0;
2;187876.0;2;Rezago;2900.0;
2;187877.0;1;Tarjeta;25000.0;
2;187878.0;1;Efectivo;10000.0;
2;187879.0;1;Efectivo;13340.0;
2;187879.0;2;Rezago;2900.0;
2;187882.0;1;Efectivo;55390.0;
2;187882.0;2;Rezago;2900.0;
2;187885.0;1;Efectivo;27000.0;
2;187885.0;2;Rezago;5800.0;
2;187886.0;1;Cheque;105000.0;
2;187887.0;1;Efectivo;14420.0;
2;187887.0;2;Rezago;2900.0;
2;187888.0;1;Efectivo;7500.0;
2;187888.0;2;Rezago;2900.0;
2;187889.0;1;Efectivo;10000.0;
2;187890.0;1;Efectivo;10000.0;
2;187892.0;1;Efectivo;14420.0;
2;187892.0;2;Rezago;2900.0;
2;187893.0;1;Efectivo;20730.0;
2;187895.0;1;Efectivo;74950.0;
2;187895.0;2;Rezago;5800.0;
2;187896.0;1;Efectivo;100000.0;
2;187897.0;1;Efectivo;17910.0;
2;187897.0;2;Rezago;2900.0;
2;187898.0;1;Efectivo;14420.0;
2;187898.0;2;Rezago;2900.0;
2;187899.0;1;Rezago;5400.0;
2;187899.0;2;Cheque;20000.0;
2;187900.0;1;Efectivo;18360.0;
2;187900.0;2;Rezago;3100.0;
2;187904.0;1;Efectivo;10000.0;
2;187905.0;1;Efectivo;24950.0;
2;187906.0;1;Efectivo;5000.0;
2;187906.0;2;Rezago;3100.0;
2;187908.0;1;Efectivo;23780.0;
2;187908.0;2;Rezago;8700.0;
2;187911.0;1;Efectivo;50000.0;
2;187912.0;1;Efectivo;30000.0;
2;187913.0;1;Efectivo;19050.0;
2;187915.0;1;Efectivo;20000.0;
2;187916.0;1;Efectivo;11660.0;
2;187916.0;2;Rezago;6200.0;
2;187918.0;1;Efectivo;4000.0;
2;187921.0;1;Efectivo;10760.0;
2;187921.0;2;Rezago;3100.0;
2;187922.0;1;Efectivo;30000.0;
2;187924.0;1;Efectivo;6000.0;
2;187924.0;2;Rezago;3100.0;
2;187926.0;1;Efectivo;6234.0;
2;187927.0;1;Efectivo;30000.0;
2;187928.0;1;Efectivo;17625.0;
2;187929.0;1;Efectivo;107000.0;
2;187929.0;2;Rezago;61000.0;
2;187929.0;3;Cheque;20000.0;
2;187930.0;1;Efectivo;9700.0;
2;187930.0;2;Rezago;2900.0;
2;187932.0;1;Efectivo;168680.0;
2;187932.0;2;Rezago;30000.0;
2;187934.0;1;Efectivo;30000.0;
2;187935.0;1;Rezago;2900.0;
2;187937.0;1;Efectivo;95498.0;
2;187937.0;2;Rezago;5800.0;
2;187938.0;1;Efectivo;20000.0;
2;187941.0;1;Efectivo;20000.0;
2;187942.0;1;Efectivo;10000.0;
2;187943.0;1;Efectivo;15000.0;
2;187944.0;1;Efectivo;30000.0;
2;187945.0;1;Efectivo;13456.0;
2;187946.0;1;Efectivo;5000.0;
2;187947.0;1;Efectivo;15000.0;
2;187948.0;1;Efectivo;42070.0;
2;187949.0;1;Efectivo;20000.0;
2;187950.0;1;Efectivo;8000.0;
2;187952.0;1;Efectivo;239289.0;
2;187952.0;2;Rezago;66300.0;
2;187955.0;1;Efectivo;30096.0;
2;187957.0;1;Rezago;27900.0;
2;187958.0;1;Efectivo;10000.0;
2;187959.0;1;Efectivo;223500.0;
2;187959.0;2;Cheque;100000.0;
2;187960.0;1;Efectivo;10000.0;
2;187961.0;1;Efectivo;110500.0;
2;187961.0;2;Cheque;180000.0;
2;187962.0;1;Efectivo;23936.0;
2;187963.0;1;Efectivo;15000.0;
2;187964.0;1;Efectivo;6562.0;
2;187964.0;2;Cheque;12489.76;
2;187965.0;1;Efectivo;39236.0;
2;187966.0;1;Efectivo;445810.0;
2;187966.0;2;Rezago;139000.0;
2;187966.0;3;Cheque;26000.0;
2;187967.0;1;Efectivo;8000.0;
2;187969.0;1;Efectivo;109844.0;
2;187969.0;2;Rezago;3100.0;
2;187970.0;1;Efectivo;20000.0;
2;187971.0;1;Rezago;21700.0;
2;187972.0;1;Efectivo;15000.0;
2;187973.0;1;Efectivo;190000.0;
2;187975.0;1;Efectivo;10000.0;
2;187979.0;1;Efectivo;29000.0;
2;187979.0;2;Rezago;3000.0;
2;187980.0;1;Efectivo;23000.0;
2;187981.0;1;Efectivo;20000.0;
2;187982.0;1;Efectivo;35000.0;
2;187983.0;1;Efectivo;30000.0;
2;187984.0;1;Cheque;472920.0;
2;187986.0;1;Efectivo;30000.0;
2;187986.0;2;Rezago;6000.0;
2;187987.0;1;Efectivo;10000.0;
2;187989.0;1;Efectivo;100000.0;
2;187989.0;2;Rezago;40500.0;
2;187990.0;1;Efectivo;100000.0;
2;187991.0;1;Efectivo;37000.0;
2;187994.0;1;Rezago;6000.0;
2;187994.0;2;Cheque;25000.0;
2;187995.0;1;Efectivo;7320.0;
2;187997.0;1;Efectivo;24000.0;
2;187998.0;1;Efectivo;17320.0;
2;187998.0;2;Cheque;6400.0;
2;188009.0;1;Efectivo;1.0;
2;188080.0;1;Efectivo;251500.0;
2;188080.0;2;Rezago;47500.0;
2;188080.0;3;Cheque;154375.0;
2;188084.0;1;Efectivo;271000.0;
2;188084.0;2;Cheque;923345.0;
2;188097.0;1;Efectivo;195000.0;
2;188101.0;1;Efectivo;39900.0;
2;188101.0;2;Rezago;5800.0;
2;188102.0;1;Cheque;30000.0;
2;188103.0;1;Efectivo;20000.0;
2;188104.0;1;Efectivo;35000.0;
2;188105.0;1;Efectivo;13000.0;
2;188105.0;2;Rezago;2900.0;
2;188106.0;1;Efectivo;14800.0;
2;188107.0;1;Efectivo;80000.0;
2;188108.0;1;Efectivo;5000.0;
2;188110.0;1;Efectivo;30000.0;
2;188111.0;1;Mercaderia;39500.0;
2;188112.0;1;Efectivo;12600.0;
2;188113.0;1;Efectivo;60000.0;
2;188114.0;1;Efectivo;3000.0;
2;188114.0;2;Cheque;42000.0;
2;188117.0;1;Cheque;31500.0;
2;188120.0;1;Efectivo;21360.0;
2;188120.0;2;Rezago;5800.0;
2;188120.0;3;Cheque;30000.0;
2;188121.0;1;Efectivo;14320.0;
2;188121.0;2;Rezago;3000.0;
2;188122.0;1;Efectivo;18000.0;
2;188122.0;2;Rezago;12000.0;
2;188123.0;1;Rezago;6000.0;
2;188125.0;1;Efectivo;25000.0;
2;188126.0;1;Efectivo;10000.0;
2;188126.0;2;Rezago;2900.0;
2;188127.0;1;Efectivo;20430.0;
2;188129.0;1;Efectivo;32576.0;
2;188130.0;1;Efectivo;20000.0;
2;188134.0;1;Efectivo;13300.0;
2;188134.0;2;Rezago;2900.0;
2;188135.0;1;Efectivo;2876.0;
2;188136.0;1;Efectivo;5000.0;
2;188139.0;1;Efectivo;16238.0;
2;188140.0;1;Efectivo;40000.0;
2;188141.0;1;Cheque;32064.0;
2;188142.0;1;Rezago;2900.0;
2;188142.0;2;Cheque;25500.0;
2;188143.0;1;Efectivo;10000.0;
2;188144.0;1;Rezago;11600.0;
2;188145.0;1;Efectivo;10000.0;
2;188146.0;1;Efectivo;9920.0;
2;188146.0;2;Cheque;20000.0;
2;188148.0;1;Efectivo;17828.0;
2;188149.0;1;Efectivo;56547.0;
2;188149.0;2;Rezago;11600.0;
2;188151.0;1;Efectivo;17320.0;
2;188152.0;1;Efectivo;45000.0;
2;188152.0;2;Cheque;31800.0;
2;188153.0;1;Efectivo;15000.0;
2;188153.0;2;Rezago;5900.0;
2;188154.0;1;Efectivo;14420.0;
2;188154.0;2;Rezago;2900.0;
2;188157.0;1;Efectivo;13000.0;
2;188158.0;1;Rezago;5800.0;
2;188158.0;2;Cheque;28840.0;
2;188159.0;1;Efectivo;16240.0;
2;188159.0;2;Rezago;2900.0;
2;188161.0;1;Efectivo;2900.0;
2;188162.0;1;Efectivo;13000.0;
2;188163.0;1;Efectivo;11520.0;
2;188163.0;2;Rezago;5800.0;
2;188164.0;1;Efectivo;5000.0;
2;188165.0;1;Efectivo;8920.0;
2;188167.0;1;Efectivo;30000.0;
2;188168.0;1;Efectivo;32250.0;
2;188168.0;2;Rezago;5800.0;
2;188172.0;1;Efectivo;4000.0;
2;188173.0;1;Efectivo;20650.0;
2;188173.0;2;Rezago;17400.0;
2;188175.0;1;Efectivo;16240.0;
2;188177.0;1;Rezago;92996.48;
2;188178.0;1;Efectivo;4665.0;
2;188178.0;2;Rezago;8700.0;
2;188180.0;1;Efectivo;30000.0;
2;188180.0;2;Rezago;2900.0;
2;188181.0;1;Efectivo;87000.0;
2;188181.0;2;Rezago;17400.0;
2;188182.0;1;Efectivo;12520.0;
2;188182.0;2;Rezago;4800.0;
2;188186.0;1;Efectivo;31710.0;
2;188186.0;2;Rezago;7100.0;
2;188187.0;1;Efectivo;10000.0;
2;188189.0;1;Efectivo;25940.0;
2;188189.0;2;Rezago;8700.0;
2;188190.0;1;Efectivo;7000.0;
2;188190.0;2;Rezago;2900.0;
2;188191.0;1;Efectivo;30540.0;
2;188192.0;1;Efectivo;43770.0;
2;188192.0;2;Rezago;11600.0;
2;188193.0;1;Efectivo;17300.0;
2;188194.0;1;Efectivo;3000.0;
2;188195.0;1;Efectivo;17830.0;
2;188195.0;2;Rezago;2900.0;
2;188196.0;1;Efectivo;17552.0;
2;188197.0;1;Efectivo;8000.0;
2;188197.0;2;Rezago;2900.0;
2;188200.0;1;Efectivo;14420.0;
2;188200.0;2;Rezago;2900.0;
2;188201.0;1;Efectivo;20000.0;
2;188203.0;1;Efectivo;11440.0;
2;188203.0;2;Rezago;23200.0;
2;188204.0;1;Efectivo;24380.0;
2;188205.0;1;Efectivo;16530.0;
2;188205.0;2;Rezago;2900.0;
2;188206.0;1;Efectivo;8000.0;
2;188206.0;2;Rezago;2900.0;
2;188208.0;1;Efectivo;14420.0;
2;188208.0;2;Rezago;2900.0;
2;188209.0;1;Efectivo;1000.0;
2;188209.0;2;Rezago;8700.0;
2;188210.0;1;Efectivo;100000.0;
2;188211.0;1;Rezago;8700.0;
2;188213.0;1;Efectivo;15000.0;
2;188214.0;1;Efectivo;2030.0;
2;188214.0;2;Rezago;17400.0;
2;188215.0;1;Efectivo;8540.0;
2;188215.0;2;Rezago;7700.0;
2;188216.0;1;Efectivo;10000.0;
2;188219.0;1;Efectivo;7100.0;
2;188219.0;2;Rezago;2900.0;
2;188220.0;1;Efectivo;10000.0;
2;188221.0;1;Cheque;61400.0;
2;188222.0;1;Efectivo;20000.0;
2;188222.0;2;Rezago;7700.0;
2;188223.0;1;Efectivo;24100.0;
2;188224.0;1;Efectivo;6420.0;
2;188226.0;1;Efectivo;17320.0;
